Query	Parent	Child
line_up||line_up.v.03	sit||sit.v.01	pseudo leaf
pullulate||pullulate.v.04	increase||increase.v.02	pseudo leaf
destroy||destroy.v.04	destroy||destroy.v.01	pseudo leaf
solve||solve.v.01	understand||understand.v.01	pseudo leaf
understand||understand.v.03	interact||interact.v.01	pseudo leaf
disperse||disperse.v.04	recumb||recumb.v.01	pseudo leaf
birdlime||birdlime.v.01	strew||strew.v.01	pseudo leaf
learn||learn.v.04	pseudo root	flick||flick.v.02
dither||dither.v.01	act||act.v.01	pseudo leaf
overflow||overflow.v.01	flush||flush.v.02	pseudo leaf
saltate||saltate.v.02	dance||dance.v.02	pseudo leaf
dilute||test.test.568	raise||raise.v.01	pseudo leaf
explode||explode.v.03	react||react.v.01	pseudo leaf
close||close.v.08	move||move.v.15	pseudo leaf
bloom||bloom.v.01	produce||produce.v.02	pseudo leaf
render||render.v.04	give||give.v.03	pseudo leaf
believe||believe.v.01	accept||accept.v.01	pseudo leaf
transfer||transfer.v.09	transfer||transfer.v.05	pseudo leaf
butt||butt.v.02	rap||rap.v.01	pseudo leaf
cuff||cuff.v.01	hit||hit.v.03	pseudo leaf
outbid||outbid.v.02	offer||offer.v.07	pseudo leaf
thank||thank.v.01	interact||interact.v.01	give||give.v.05
go_to_pot||go_to_pot.v.01	disappear||disappear.v.01	pseudo leaf
hold_down||hold_down.v.01	check||check.v.07	pseudo leaf
flabbergast||flabbergast.v.01	anger||anger.v.02	pseudo leaf
skim||skim.v.06	remove||remove.v.01	pseudo leaf
form||form.v.01	join||join.v.01	pseudo leaf
spill_the_beans||spill_the_beans.v.01	unwrap||unwrap.v.02	confide||confide.v.01
name||name.v.02	designate||designate.v.01	number||number.v.02
interview||interview.v.03	cross-file||cross-file.v.01	pseudo leaf
catcall||catcall.v.01	utter||utter.v.02	pseudo leaf
solo||solo.v.01	fly||fly.v.03	pseudo leaf
remember||remember.v.05	mention||mention.v.01	pseudo leaf
seek||seek.v.04	feel||feel.v.08	grope_for||grope_for.v.01
curse||curse.v.02	suggest||suggest.v.05	pseudo leaf
stray||stray.v.02	travel_by||travel_by.v.01	pseudo leaf
come_in_for||come_in_for.v.01	pseudo root	pseudo leaf
mar||mar.v.01	shorten||shorten.v.03	pseudo leaf
announce||announce.v.04	declare||declare.v.01	pseudo leaf
bail_out||bail_out.v.02	dislodge||dislodge.v.03	pseudo leaf
machicolate||machicolate.v.01	give||give.v.03	pseudo leaf
stain||stain.v.01	color||color.v.01	tincture||tincture.v.02
puzzle_over||puzzle_over.v.01	understand||understand.v.01	pseudo leaf
groom||groom.v.03	use||use.v.01	pseudo leaf
forget||forget.v.02	pseudo root	take||take.v.15
think||think.v.09	chew_over||chew_over.v.01	cogitate||cogitate.v.01
constitute||constitute.v.01	join||join.v.01	pseudo leaf
take||take.v.06	interpret||interpret.v.01	pseudo leaf
drain_the_cup||drain_the_cup.v.01	drink||drink.v.01	pseudo leaf
spend||spend.v.01	pseudo root	breathe||breathe.v.02
improvise||improvise.v.01	perform||perform.v.01	pseudo leaf
stay||stay.v.10	fasten||fasten.v.01	pseudo leaf
find||find.v.10	get||get.v.01	pseudo leaf
reopen||reopen.v.01	pseudo root	pseudo leaf
tag||tag.v.05	author||author.v.01	pseudo leaf
capitalize||capitalize.v.01	permit||permit.v.01	pseudo leaf
cling||cling.v.02	occupy||occupy.v.03	pseudo leaf
people||people.v.02	power||power.v.01	pseudo leaf
forge||forge.v.04	proceed||proceed.v.02	pseudo leaf
writhe||writhe.v.01	pseudo root	shrink_back||shrink_back.v.01
misperceive||misperceive.v.01	notice||notice.v.02	pseudo leaf
deal||deal.v.12	transfer||transfer.v.01	pseudo leaf
emasculate||emasculate.v.01	weaken||weaken.v.02	pseudo leaf
encase||encase.v.01	enclose||enclose.v.02	pseudo leaf
splash||splash.v.06	spot||spot.v.04	pseudo leaf
drop||drop.v.07	discontinue||discontinue.v.01	pseudo leaf
fall||fall.v.12	bequeath||bequeath.v.01	pseudo leaf
territorialize||territorialize.v.01	develop||develop.v.01	pseudo leaf
broach||broach.v.01	rede||rede.v.02	pseudo leaf
cheer||cheer.v.05	encourage||encourage.v.02	pseudo leaf
juggle||juggle.v.03	work||work.v.01	pseudo leaf
spice||spice.v.01	modify||modify.v.01	pseudo leaf
receive||receive.v.06	accept||accept.v.01	pseudo leaf
hand_down||hand_down.v.01	pass_on||pass_on.v.04	pseudo leaf
brush||brush.v.04	guide||guide.v.05	rub||rub.v.01
roll||roll.v.15	pronounce||pronounce.v.01	pseudo leaf
misplay||misplay.v.01	play||play.v.03	pseudo leaf
keep_step||keep_step.v.01	continue||continue.v.01	pseudo leaf
flambe||flambe.v.01	exude||exude.v.01	pseudo leaf
get_through||get_through.v.01	complete||complete.v.01	pseudo leaf
giggle||giggle.v.01	laugh||laugh.v.01	convulse||convulse.v.02
mark_down||mark_down.v.01	price||price.v.01	pseudo leaf
crystallize||crystallize.v.04	change||change.v.02	pseudo leaf
requisition||requisition.v.02	procure||procure.v.01	pseudo leaf
take_the_floor||take_the_floor.v.01	dance||dance.v.01	pseudo leaf
shipwreck||shipwreck.v.04	destroy||destroy.v.01	pseudo leaf
stave_in||stave_in.v.01	break||break.v.05	pseudo leaf
fret||fret.v.05	confuse||confuse.v.03	pseudo leaf
co-opt||co-opt.v.02	change||change.v.01	pseudo leaf
ruffle||ruffle.v.08	fancify||fancify.v.01	pseudo leaf
take_orders||take_orders.v.01	use||use.v.01	pseudo leaf
underline||underline.v.02	mark||mark.v.05	pseudo leaf
gobsmack||val.withdef.72	touch||touch.v.03	pseudo leaf
atomize||atomize.v.01	spray||spray.v.02	pseudo leaf
deserve||deserve.v.01	depend||depend.v.01	hang_by_a_thread||hang_by_a_thread.v.01
barber||barber.v.01	perform||perform.v.01	pseudo leaf
get_off_the_ground||get_off_the_ground.v.01	pseudo root	pseudo leaf
overwork||overwork.v.01	work||work.v.12	pseudo leaf
flex||flex.v.01	tighten||tighten.v.02	pseudo leaf
throw||throw.v.08	exercise||exercise.v.04	pseudo leaf
plaster||plaster.v.04	coat||coat.v.01	plaster||plaster.v.05
refocus||refocus.v.02	focus||focus.v.02	refocus||refocus.v.01
tank||tank.v.01	get_rid_of||get_rid_of.v.01	pseudo leaf
mutate||mutate.v.01	change||change.v.02	pseudo leaf
bear_down||bear_down.v.04	strengthen||strengthen.v.02	pseudo leaf
guard||guard.v.04	act||act.v.02	pseudo leaf
avail||avail.v.03	exploit||exploit.v.01	pseudo leaf
destroy||destroy.v.02	unmake||unmake.v.01	pseudo leaf
foal||foal.v.01	give_birth||give_birth.v.01	pseudo leaf
ride||ride.v.01	travel||travel.v.05	pseudo leaf
continue||continue.v.10	be||be.v.03	pseudo leaf
regenerate||regenerate.v.08	change||change.v.02	pseudo leaf
tumble||tumble.v.09	wet||wet.v.01	pseudo leaf
rip||rip.v.04	knock||knock.v.06	pseudo leaf
caper||caper.v.01	travel||travel.v.01	pseudo leaf
confer||confer.v.02	choose||choose.v.01	pseudo leaf
rebel||rebel.v.02	demolish||demolish.v.03	pseudo leaf
discolor||discolor.v.03	change||change.v.02	pseudo leaf
turn_off||turn_off.v.03	affect||affect.v.05	pseudo leaf
mudwrestle||mudwrestle.v.01	foul||foul.v.04	pseudo leaf
clap_up||clap_up.v.01	write||write.v.07	pseudo leaf
entice||entice.v.01	persuade||persuade.v.02	pseudo leaf
wash||wash.v.03	cleanse||cleanse.v.01	scrub_in||train.withdef.96
devitalize||devitalize.v.01	change||change.v.02	pseudo leaf
sheathe||sheathe.v.01	envelop||envelop.v.01	pseudo leaf
mismate||mismate.v.01	provide||provide.v.02	pseudo leaf
buckle||buckle.v.02	fold||fold.v.01	collapse||collapse.v.03
shriek||shriek.v.01	utter||utter.v.02	pseudo leaf
auscultate||auscultate.v.01	analyze||analyze.v.01	pseudo leaf
debut||debut.v.03	make||make.v.16	pseudo leaf
impend||impend.v.01	exist||exist.v.01	pseudo leaf
twist||twist.v.03	revolve||revolve.v.01	screw||screw.v.03
rejuvenate||rejuvenate.v.03	change||change.v.01	pseudo leaf
outfox||outfox.v.01	disobey||disobey.v.01	pseudo leaf
rack||rack.v.06	fly||fly.v.01	pseudo leaf
sonnet||sonnet.v.02	write||write.v.01	pseudo leaf
maroon||maroon.v.02	abandon||abandon.v.05	pseudo leaf
nap||nap.v.01	drink||drink.v.01	pseudo leaf
lighten||lighten.v.03	cheer||cheer.v.04	pseudo leaf
unfold||unfold.v.02	show||show.v.04	pseudo leaf
woo||woo.v.02	act||act.v.02	pseudo leaf
broil||broil.v.02	heat||heat.v.01	pseudo leaf
quadruplicate||quadruplicate.v.01	reproduce||reproduce.v.01	triplicate||triplicate.v.01
bear||bear.v.06	bribe||bribe.v.01	pseudo leaf
attitudinize||attitudinize.v.01	include||include.v.01	pseudo leaf
handwrite||handwrite.v.01	type||type.v.01	pseudo leaf
place||place.v.16	sing||sing.v.02	pseudo leaf
coin||coin.v.01	add||add.v.01	pseudo leaf
keep_note||keep_note.v.01	measure||measure.v.03	pseudo leaf
cut_out||cut_out.v.06	separate||separate.v.08	pseudo leaf
blame||blame.v.02	reprimand||reprimand.v.01	pseudo leaf
canker||canker.v.02	anesthetize||anesthetize.v.01	pseudo leaf
pack||pack.v.04	transport||transport.v.02	pseudo leaf
revise||revise.v.01	design||design.v.03	pseudo leaf
err||err.v.01	learn||learn.v.02	pseudo leaf
transship||transship.v.01	transport||transport.v.01	pseudo leaf
tumble||tumble.v.06	flip||flip.v.06	pseudo leaf
transition||transition.v.01	change||change.v.01	pseudo leaf
talk||talk.v.01	chew_the_fat||chew_the_fat.v.01	shmooze||shmooze.v.01
drag_on||drag_on.v.01	last||last.v.01	pseudo leaf
develop||develop.v.09	change||change.v.02	pseudo leaf
recover||recover.v.04	store||store.v.01	pseudo leaf
ice||ice.v.03	drench||drench.v.04	pseudo leaf
elongate||elongate.v.01	widen||widen.v.03	pseudo leaf
foot||foot.v.01	pay||pay.v.01	pseudo leaf
match||match.v.05	imitate||imitate.v.01	go_by||go_by.v.04
partake||partake.v.03	consume||consume.v.02	pseudo leaf
outmarch||outmarch.v.01	pace||pace.v.02	pseudo leaf
manifold||manifold.v.01	copy||copy.v.04	trace||trace.v.07
demythologize||demythologize.v.01	get_rid_of||get_rid_of.v.01	pseudo leaf
take_over||take_over.v.03	free||free.v.06	pseudo leaf
differ||differ.v.01	equal||equal.v.01	pseudo leaf
rub||rub.v.03	graze||graze.v.04	pseudo leaf
monopolize||monopolize.v.02	exploit||exploit.v.02	pseudo leaf
outspan||outspan.v.01	unhitch||unhitch.v.01	pseudo leaf
tomahawk||tomahawk.v.02	kill||kill.v.01	pseudo leaf
slip||slip.v.07	pass||pass.v.01	pseudo leaf
avail||avail.v.01	exploit||exploit.v.01	use||use.v.04
machicolate||machicolate.v.01	give||give.v.03	pseudo leaf
return||return.v.16	request||request.v.01	pseudo leaf
pimp_out||train.withdef.230	better||better.v.02	pseudo leaf
x-ray||x-ray.v.01	find||find.v.03	pseudo leaf
lose||lose.v.01	pseudo root	pseudo leaf
whish||whish.v.02	travel||travel.v.01	pseudo leaf
flee||flee.v.01	scat||scat.v.01	break||break.v.19
curb||curb.v.03	hold||hold.v.14	pseudo leaf
seed||seed.v.07	bind||bind.v.03	pseudo leaf
embargo||embargo.v.01	suspend||suspend.v.03	pseudo leaf
enshrine||enshrine.v.02	attract||attract.v.02	pseudo leaf
overgrow||overgrow.v.01	grow||grow.v.02	pseudo leaf
feast||feast.v.02	eat||eat.v.02	pseudo leaf
befriend||befriend.v.01	bind||bind.v.02	pseudo leaf
subtilize||subtilize.v.03	stimulate||stimulate.v.04	pseudo leaf
cook||cook.v.01	process||process.v.01	pseudo leaf
camp||camp.v.03	change||change.v.01	pseudo leaf
concuss||concuss.v.02	injure||injure.v.01	pseudo leaf
anagram||anagram.v.01	repeat||repeat.v.04	pseudo leaf
spurt||spurt.v.01	run||run.v.06	pseudo leaf
attest||attest.v.02	attest||attest.v.01	notarize||notarize.v.01
pick||pick.v.05	remove||remove.v.01	pseudo leaf
carry||carry.v.23	tend||tend.v.02	pseudo leaf
peep||peep.v.02	visualize||visualize.v.02	pseudo leaf
strap||strap.v.04	tie||tie.v.01	pseudo leaf
outlive||outlive.v.01	wait||wait.v.01	pseudo leaf
postdate||postdate.v.01	exist||exist.v.01	pseudo leaf
dub||dub.v.01	indicate||indicate.v.02	pseudo leaf
blind||blind.v.02	sensitize||sensitize.v.02	pseudo leaf
powderize||powderize.v.02	dissolve||dissolve.v.02	pseudo leaf
tug||tug.v.02	compete||compete.v.01	pseudo leaf
stratify||stratify.v.01	create||create.v.05	pseudo leaf
undo||undo.v.03	break||break.v.10	pseudo leaf
probe||probe.v.02	analyze||analyze.v.01	pseudo leaf
perceive||perceive.v.02	spy||spy.v.03	pseudo leaf
impeach||impeach.v.01	defame||defame.v.01	pseudo leaf
reassail||reassail.v.01	pseudo root	rumpus||rumpus.v.01
keep_up||keep_up.v.01	keep||keep.v.01	pseudo leaf
paw||paw.v.02	pseudo root	pseudo leaf
bundle_off||bundle_off.v.01	dislodge||dislodge.v.03	pseudo leaf
lexicalize||lexicalize.v.01	design||design.v.04	pseudo leaf
mold||mold.v.05	join||join.v.04	pseudo leaf
revitalize||revitalize.v.02	change_by_reversal||change_by_reversal.v.01	pseudo leaf
welter||welter.v.01	pseudo root	pseudo leaf
choreograph||choreograph.v.01	compose||compose.v.02	pseudo leaf
blow||blow.v.06	shape||shape.v.03	pseudo leaf
carry||carry.v.02	interact||interact.v.01	pseudo leaf
add||add.v.06	record||record.v.01	pseudo leaf
retrain||retrain.v.02	brace||brace.v.03	pseudo leaf
lam_into||lam_into.v.01	hit||hit.v.02	pseudo leaf
form||form.v.07	change||change.v.02	pseudo leaf
mortgage||mortgage.v.01	pay||pay.v.01	pseudo leaf
divaricate||divaricate.v.02	change_shape||change_shape.v.01	unfold||unfold.v.03
fort||fort.v.03	station||station.v.01	garrison||garrison.v.01
guillotine||guillotine.v.01	kill||kill.v.01	pseudo leaf
meddle||meddle.v.01	pursue||pursue.v.04	pseudo leaf
resolve||resolve.v.05	distinguish||distinguish.v.01	pseudo leaf
bounce||bounce.v.07	take_out||take_out.v.01	pseudo leaf
play_back||play_back.v.01	design||design.v.04	pseudo leaf
give||give.v.20	transport||transport.v.02	pseudo leaf
scoop_out||scoop_out.v.01	dig||dig.v.01	pseudo leaf
stunt||stunt.v.02	perform||perform.v.01	pseudo leaf
case||case.v.01	search||search.v.01	pseudo leaf
give||give.v.08	give||give.v.01	pseudo leaf
slink||slink.v.01	walk||walk.v.01	pseudo leaf
fowl||fowl.v.01	hunt||hunt.v.01	pseudo leaf
infuriate||infuriate.v.01	confuse||confuse.v.03	pseudo leaf
equip||equip.v.02	give||give.v.03	pseudo leaf
drink_in||drink_in.v.01	know||know.v.01	pseudo leaf
thicken||thicken.v.03	change||change.v.01	pseudo leaf
bestow||bestow.v.02	interact||interact.v.01	pseudo leaf
goad||goad.v.02	prod||prod.v.02	pseudo leaf
percolate||percolate.v.02	intensify||intensify.v.03	pseudo leaf
grow_up||grow_up.v.01	mature||mature.v.01	pseudo leaf
lay_over||lay_over.v.01	stop||stop.v.04	pseudo leaf
abstain||abstain.v.01	refrain||refrain.v.01	pseudo leaf
jump||jump.v.01	travel||travel.v.01	pseudo leaf
excrete||excrete.v.01	exhaust||exhaust.v.05	pseudo leaf
brachiate||brachiate.v.01	advance||advance.v.05	pseudo leaf
seek_out||seek_out.v.01	search||search.v.01	pseudo leaf
carry||carry.v.17	communicate||communicate.v.05	pseudo leaf
enjoy||enjoy.v.01	pseudo root	pseudo leaf
fry||fry.v.01	emit||emit.v.02	pseudo leaf
unchain||unchain.v.02	confine||confine.v.03	pseudo leaf
face||face.v.08	line||line.v.02	pseudo leaf
personify||personify.v.03	mention||mention.v.01	pseudo leaf
fend||fend.v.01	work||work.v.01	pseudo leaf
assume||assume.v.02	work||work.v.02	pseudo leaf
place||place.v.15	race||race.v.02	pseudo leaf
radiate||radiate.v.05	odorize||odorize.v.01	pseudo leaf
cense||cense.v.01	dye||dye.v.01	pseudo leaf
ream||ream.v.03	spot||spot.v.04	pseudo leaf
take_the_bull_by_the_horns||take_the_bull_by_the_horns.v.01	contend||contend.v.06	pseudo leaf
disavow||disavow.v.01	dismiss||dismiss.v.01	slight||slight.v.01
rectify||rectify.v.06	convert||convert.v.02	pseudo leaf
queer||queer.v.02	hold||hold.v.10	pseudo leaf
piggyback||piggyback.v.01	travel||travel.v.05	pseudo leaf
hem_in||hem_in.v.01	defend||defend.v.02	pseudo leaf
full||full.v.02	change_shape||change_shape.v.01	pseudo leaf
rig||rig.v.03	join||join.v.04	pseudo leaf
joyride||joyride.v.01	travel||travel.v.05	pseudo leaf
ignore||ignore.v.05	react||react.v.01	pseudo leaf
tweedle||tweedle.v.01	sing||sing.v.01	pseudo leaf
allow||allow.v.03	give||give.v.03	pseudo leaf
jaundice||jaundice.v.02	compress||compress.v.02	pseudo leaf
mound||mound.v.01	change_surface||change_surface.v.01	pseudo leaf
raid||raid.v.04	search||search.v.04	pseudo leaf
rate||rate.v.01	measure||measure.v.04	pseudo leaf
deny||deny.v.07	dismiss||dismiss.v.01	pseudo leaf
recuperate||recuperate.v.03	better||better.v.02	pseudo leaf
crumb||crumb.v.02	break_up||break_up.v.16	pseudo leaf
impel||impel.v.01	rede||rede.v.02	pseudo leaf
initial||initial.v.01	affix||affix.v.03	pseudo leaf
doubt||doubt.v.01	distrust||distrust.v.01	doubt||doubt.v.02
sizzle||sizzle.v.02	feel||feel.v.01	pseudo leaf
grate||grate.v.04	pop||pop.v.03	pseudo leaf
assay||assay.v.01	understand||understand.v.01	pseudo leaf
decline||decline.v.06	decline||decline.v.04	drop||drop.v.03
disprove||disprove.v.01	prove||prove.v.02	negate||negate.v.03
date||date.v.01	officiate||officiate.v.01	pseudo leaf
counter-drill||counter-drill.v.01	aim||aim.v.01	pseudo leaf
route||route.v.01	bring_in||bring_in.v.01	pseudo leaf
personify||personify.v.03	mention||mention.v.01	pseudo leaf
overdress||overdress.v.02	cover||cover.v.01	pseudo leaf
supply||supply.v.01	power||power.v.01	pseudo leaf
toll||toll.v.01	resound||resound.v.01	pseudo leaf
point||point.v.10	lie||lie.v.01	pseudo leaf
sluice||sluice.v.03	bring||bring.v.01	pseudo leaf
dovetail||dovetail.v.01	seam||seam.v.01	pseudo leaf
falsify||falsify.v.04	widen||widen.v.03	pseudo leaf
transpire||transpire.v.02	exhaust||exhaust.v.05	pseudo leaf
spirit_away||spirit_away.v.01	chase_away||chase_away.v.01	pseudo leaf
earth||earth.v.01	arm||arm.v.01	pseudo leaf
recommend||recommend.v.01	challenge||challenge.v.02	pseudo leaf
square||square.v.01	shape||shape.v.03	pseudo leaf
hack||hack.v.06	design||design.v.03	pseudo leaf
coapt||coapt.v.01	change||change.v.01	pseudo leaf
reecho||reecho.v.01	resonate||resonate.v.01	pseudo leaf
raft||raft.v.03	raise||raise.v.02	pseudo leaf
swamp||swamp.v.01	dunk||dunk.v.01	pseudo leaf
flag||flag.v.02	give||give.v.03	pseudo leaf
beacon||beacon.v.01	flash||flash.v.01	pseudo leaf
fruit||fruit.v.02	reproduce||reproduce.v.02	pseudo leaf
violate||violate.v.01	comply||comply.v.01	pseudo leaf
discriminate||discriminate.v.02	distinguish||distinguish.v.01	pseudo leaf
set_about||set_about.v.01	manage||manage.v.02	pseudo leaf
yawn||yawn.v.01	express_emotion||express_emotion.v.01	pseudo leaf
censor||censor.v.02	introduce||introduce.v.02	pseudo leaf
swim||swim.v.04	pseudo root	pseudo leaf
embank||embank.v.01	enclose||enclose.v.02	pseudo leaf
drag||drag.v.10	inflict||inflict.v.01	pseudo leaf
miniate||miniate.v.02	change||change.v.01	pseudo leaf
fracture||fracture.v.05	break_in||break_in.v.05	pseudo leaf
grudge||grudge.v.02	accept||accept.v.02	pseudo leaf
supply||supply.v.01	power||power.v.01	pseudo leaf
stalinize||stalinize.v.01	develop||develop.v.12	pseudo leaf
break_down||break_down.v.03	postpone||postpone.v.01	pseudo leaf
renegociate||renegociate.v.02	settle||settle.v.14	pseudo leaf
apostatize||apostatize.v.01	abandon||abandon.v.02	pseudo leaf
burn||burn.v.05	erode||erode.v.02	pseudo leaf
outsail||outsail.v.01	sail||sail.v.03	pseudo leaf
plant||plant.v.01	put||put.v.01	pseudo leaf
flow||flow.v.03	transmit||transmit.v.04	pseudo leaf
impress||impress.v.02	affect||affect.v.05	pseudo leaf
charge||charge.v.08	fill||fill.v.01	pseudo leaf
sandpaper||sandpaper.v.01	scrub||scrub.v.01	pseudo leaf
batten||batten.v.02	fasten||fasten.v.01	pseudo leaf
center_punch||center_punch.v.01	stick_out||stick_out.v.01	pseudo leaf
sluice||sluice.v.02	drench||drench.v.04	pseudo leaf
unionize||unionize.v.01	hire||hire.v.01	pseudo leaf
parcel||parcel.v.02	line||line.v.02	pseudo leaf
dramatize||dramatize.v.02	mock||mock.v.02	pseudo leaf
redeem||redeem.v.05	account||account.v.02	pseudo leaf
trace||trace.v.05	detect||detect.v.01	pseudo leaf
undercut||undercut.v.02	carve||carve.v.03	pseudo leaf
be||be.v.01	pseudo root	pseudo leaf
crank||crank.v.04	fasten||fasten.v.01	pseudo leaf
bed_down||bed_down.v.01	sleep||sleep.v.01	pseudo leaf
redevelop||redevelop.v.03	calculate||calculate.v.01	pseudo leaf
shorten||shorten.v.01	shrink||shrink.v.03	miniaturize||miniaturize.v.01
loop||loop.v.02	wind||wind.v.03	pseudo leaf
precipitate||precipitate.v.02	separate||separate.v.12	pseudo leaf
ionize||ionize.v.02	change||change.v.02	pseudo leaf
shlep||shlep.v.02	drag||drag.v.01	pseudo leaf
feel||feel.v.04	pseudo root	pseudo leaf
grab||grab.v.06	stimulate||stimulate.v.03	pseudo leaf
tender||tender.v.01	contract||contract.v.01	pseudo leaf
wring||wring.v.04	flatten||flatten.v.02	pseudo leaf
jettison||jettison.v.01	abandon||abandon.v.01	pseudo leaf
skin_over||skin_over.v.01	soften||soften.v.07	pseudo leaf
blare_out||blare_out.v.01	announce||announce.v.01	pseudo leaf
enlighten||enlighten.v.01	clarify||clarify.v.01	demystify||demystify.v.01
mill||mill.v.04	dig||dig.v.02	pseudo leaf
compound||compound.v.04	integrate||integrate.v.03	pseudo leaf
flour||flour.v.02	cook||cook.v.03	pseudo leaf
beat_up||beat_up.v.02	gather||gather.v.01	pseudo leaf
borrow||borrow.v.01	obtain||obtain.v.01	pseudo leaf
parallel||parallel.v.01	lie||lie.v.01	pseudo leaf
aggrade||aggrade.v.01	wrinkle||wrinkle.v.02	pseudo leaf
spell||spell.v.01	pronounce||pronounce.v.01	pseudo leaf
project||project.v.06	show||show.v.04	pseudo leaf
expectorate||expectorate.v.02	emit||emit.v.01	pseudo leaf
grab||grab.v.05	snatch||snatch.v.01	pseudo leaf
have||have.v.02	pseudo root	pseudo leaf
decoct||decoct.v.01	remove||remove.v.01	pseudo leaf
peep||peep.v.01	look||look.v.01	pseudo leaf
tinker||tinker.v.03	stress||stress.v.01	pseudo leaf
spar||spar.v.03	tie_down||tie_down.v.01	pseudo leaf
line_one's_pockets||line_one's_pockets.v.01	profit||profit.v.01	pseudo leaf
dump||dump.v.01	take||take.v.08	pseudo leaf
uproot||uproot.v.03	tie||tie.v.01	pseudo leaf
skim||skim.v.04	shake||shake.v.01	pseudo leaf
litter||litter.v.03	give_birth||give_birth.v.01	pseudo leaf
aspirate||aspirate.v.02	pronounce||pronounce.v.01	pseudo leaf
target||target.v.01	plan||plan.v.01	pseudo leaf
synchronize||synchronize.v.04	align||align.v.01	pseudo leaf
ask||ask.v.07	claim||claim.v.03	pseudo leaf
intercede||intercede.v.01	ally||ally.v.01	pseudo leaf
locate||locate.v.01	visualize||visualize.v.02	pseudo leaf
blackmail||blackmail.v.01	extort||extort.v.01	pseudo leaf
diagonalize||diagonalize.v.01	transform||transform.v.01	pseudo leaf
barbeque||barbeque.v.01	roast||roast.v.01	pseudo leaf
chance||chance.v.01	succeed||succeed.v.01	pseudo leaf
pulsate||pulsate.v.02	move||move.v.02	pseudo leaf
snog||snog.v.01	utter||utter.v.02	pseudo leaf
apologize||apologize.v.02	think||think.v.01	pseudo leaf
tie||tie.v.09	join||join.v.02	pseudo leaf
cancel||cancel.v.03	charge||charge.v.03	pseudo leaf
vanish||vanish.v.04	end||end.v.01	pseudo leaf
abridge||abridge.v.02	decrease||decrease.v.02	pseudo leaf
clean||clean.v.10	remove||remove.v.01	pseudo leaf
die||die.v.02	abandon||abandon.v.05	pseudo leaf
harmonize||harmonize.v.05	standardize||standardize.v.01	pseudo leaf
unplug||unplug.v.01	separate||separate.v.02	pseudo leaf
bring_home||bring_home.v.01	sensitize||sensitize.v.02	pseudo leaf
project||project.v.08	tell||tell.v.02	pseudo leaf
burst||burst.v.01	decline||decline.v.05	pseudo leaf
disabuse||disabuse.v.01	exempt||exempt.v.01	pseudo leaf
leave_off||leave_off.v.03	discontinue||discontinue.v.01	pseudo leaf
gag||gag.v.04	feign||feign.v.01	pseudo leaf
raven||raven.v.04	provide||provide.v.02	pseudo leaf
cool||cool.v.02	change||change.v.01	chafe||chafe.v.06
scald||scald.v.03	change||change.v.01	pseudo leaf
foul||foul.v.05	tarnish||tarnish.v.01	darken||darken.v.02
unveil||unveil.v.01	take||take.v.08	pseudo leaf
quieten||quieten.v.01	change||change.v.02	pseudo leaf
string||string.v.01	mark||mark.v.05	pseudo leaf
outrival||outrival.v.01	risk||risk.v.01	pseudo leaf
kick||kick.v.01	hit||hit.v.01	pseudo leaf
budget_for||budget_for.v.01	estimate||estimate.v.01	pseudo leaf
operate||operate.v.03	work||work.v.12	pseudo leaf
overcome||overcome.v.02	compete||compete.v.01	pseudo leaf
fib||fib.v.01	rethink||rethink.v.01	pseudo leaf
drive||drive.v.15	pull||pull.v.04	pseudo leaf
clamp_down||clamp_down.v.01	hush||hush.v.02	pseudo leaf
drip||drip.v.01	run||run.v.06	pseudo leaf
inject||inject.v.03	pierce||pierce.v.05	pseudo leaf
answer||answer.v.09	suffice||suffice.v.01	pseudo leaf
trip_up||trip_up.v.01	detect||detect.v.01	pseudo leaf
conflict||conflict.v.01	endeavor||endeavor.v.01	pseudo leaf
classify||classify.v.01	create||create.v.05	pseudo leaf
ensky||ensky.v.01	promote||promote.v.01	pseudo leaf
begin||begin.v.02	pseudo root	pseudo leaf
control||control.v.05	influence||influence.v.01	pseudo leaf
block||block.v.14	shape||shape.v.03	pseudo leaf
dwindle||dwindle.v.01	decrease||decrease.v.01	pseudo leaf
derail||derail.v.01	pseudo root	riposte||riposte.v.01
wrap||wrap.v.04	roil||roil.v.02	pseudo leaf
rain||rain.v.01	overshoot||overshoot.v.02	pseudo leaf
stand_by||stand_by.v.01	work||work.v.01	pseudo leaf
make||make.v.35	exist||exist.v.01	pseudo leaf
rack||rack.v.06	fly||fly.v.01	pseudo leaf
lose||lose.v.02	fail||fail.v.02	pseudo leaf
attach||attach.v.02	intercommunicate||intercommunicate.v.01	pseudo leaf
glide-bomb||glide-bomb.v.01	bombard||bombard.v.02	pseudo leaf
electrocute||electrocute.v.02	kill||kill.v.10	pseudo leaf
draw||draw.v.33	pour||pour.v.01	pseudo leaf
rough-house||rough-house.v.01	act||act.v.02	pseudo leaf
copolymerize||copolymerize.v.01	shape||shape.v.03	pseudo leaf
scuffle||scuffle.v.02	battle||battle.v.01	pseudo leaf
instill||instill.v.01	introduce||introduce.v.02	pseudo leaf
strong-arm||strong-arm.v.01	handle||handle.v.04	pseudo leaf
bump||bump.v.03	dance||dance.v.02	pseudo leaf
drape||drape.v.02	put||put.v.01	pseudo leaf
elaborate||elaborate.v.02	develop||develop.v.01	pseudo leaf
