Query	Parent	Child
birdlime||birdlime.v.01	spread||spread.v.01	pseudo leaf
learn||learn.v.04	learn||learn.v.01	study||study.v.05
dither||dither.v.01	hover||hover.v.01	pseudo leaf
overflow||overflow.v.01	run||run.v.06	pseudo leaf
saltate||saltate.v.02	dance||dance.v.03	pseudo leaf
dilute||test.test.568	decrease||decrease.v.02	pseudo leaf
explode||explode.v.03	react||react.v.01	pseudo leaf
close||close.v.08	engage||engage.v.10	pseudo leaf
bloom||bloom.v.01	produce||produce.v.01	pseudo leaf
render||render.v.04	give||give.v.03	pseudo leaf
believe||believe.v.01	accept||accept.v.01	credit||credit.v.04
transfer||transfer.v.09	transfer||transfer.v.02	send||send.v.06
butt||butt.v.02	hit||hit.v.01	pseudo leaf
cuff||cuff.v.01	hit||hit.v.01	pseudo leaf
outbid||outbid.v.02	offer||offer.v.07	pseudo leaf
thank||thank.v.01	pseudo root	pseudo leaf
go_to_pot||go_to_pot.v.01	change||change.v.02	pseudo leaf
hold_down||hold_down.v.01	conserve||conserve.v.02	pseudo leaf
flabbergast||flabbergast.v.01	surprise||surprise.v.01	pseudo leaf
skim||skim.v.06	remove||remove.v.01	pseudo leaf
form||form.v.01	make||make.v.03	pseudo leaf
spill_the_beans||spill_the_beans.v.01	unwrap||unwrap.v.02	pseudo leaf
name||name.v.02	label||label.v.01	call||call.v.02
interview||interview.v.03	pseudo root	pseudo leaf
catcall||catcall.v.01	utter||utter.v.02	pseudo leaf
solo||solo.v.01	fly||fly.v.09	pseudo leaf
remember||remember.v.05	mention||mention.v.01	pseudo leaf
seek||seek.v.04	desire||desire.v.01	quest||quest.v.01
curse||curse.v.02	pseudo root	pseudo leaf
stray||stray.v.02	deviate||deviate.v.01	sidetrack||sidetrack.v.01
come_in_for||come_in_for.v.01	enter||enter.v.02	pseudo leaf
mar||mar.v.01	change||change.v.01	pseudo leaf
announce||announce.v.04	predetermine||predetermine.v.01	jinx||jinx.v.02
bail_out||bail_out.v.02	remove||remove.v.01	pseudo leaf
machicolate||machicolate.v.01	give||give.v.03	pseudo leaf
stain||stain.v.01	color||color.v.01	tincture||tincture.v.02
puzzle_over||puzzle_over.v.01	understand||understand.v.01	pseudo leaf
groom||groom.v.03	fancify||fancify.v.01	pseudo leaf
forget||forget.v.02	remember||remember.v.01	pseudo leaf
think||think.v.09	chew_over||chew_over.v.01	bethink||bethink.v.02
constitute||constitute.v.01	make||make.v.03	pseudo leaf
take||take.v.06	interpret||interpret.v.01	pseudo leaf
drain_the_cup||drain_the_cup.v.01	drink||drink.v.01	pseudo leaf
spend||spend.v.01	pseudo root	while_away||while_away.v.01
improvise||improvise.v.01	perform||perform.v.01	pseudo leaf
stay||stay.v.10	fasten||fasten.v.01	pseudo leaf
find||find.v.10	get||get.v.01	pseudo leaf
reopen||reopen.v.01	pseudo root	pseudo leaf
tag||tag.v.05	give||give.v.03	pseudo leaf
capitalize||capitalize.v.01	exploit||exploit.v.02	pseudo leaf
cling||cling.v.02	pseudo root	pseudo leaf
people||people.v.02	equip||equip.v.01	pseudo leaf
forge||forge.v.04	advance||advance.v.01	pseudo leaf
writhe||writhe.v.01	travel||travel.v.01	pseudo leaf
misperceive||misperceive.v.01	perceive||perceive.v.01	pseudo leaf
deal||deal.v.12	give||give.v.03	pseudo leaf
emasculate||emasculate.v.01	weaken||weaken.v.01	pseudo leaf
encase||encase.v.01	surround||surround.v.01	casket||casket.v.01
splash||splash.v.06	smear||smear.v.02	pseudo leaf
drop||drop.v.07	stop||stop.v.01	pseudo leaf
fall||fall.v.12	pseudo root	pseudo leaf
territorialize||territorialize.v.01	organize||organize.v.04	pseudo leaf
broach||broach.v.01	hash_out||hash_out.v.01	pseudo leaf
cheer||cheer.v.05	encourage||encourage.v.02	pseudo leaf
juggle||juggle.v.03	manage||manage.v.02	pseudo leaf
spice||spice.v.01	sweeten||sweeten.v.02	pseudo leaf
receive||receive.v.06	accept||accept.v.01	pseudo leaf
hand_down||hand_down.v.01	pass||pass.v.05	pseudo leaf
brush||brush.v.04	guide||guide.v.05	whisk||whisk.v.03
roll||roll.v.15	pronounce||pronounce.v.01	pseudo leaf
misplay||misplay.v.01	play||play.v.03	pseudo leaf
keep_step||keep_step.v.01	keep||keep.v.01	pseudo leaf
flambe||flambe.v.01	pour||pour.v.01	pseudo leaf
get_through||get_through.v.01	complete||complete.v.01	pseudo leaf
giggle||giggle.v.01	laugh||laugh.v.01	pseudo leaf
mark_down||mark_down.v.01	reduce||reduce.v.01	pseudo leaf
crystallize||crystallize.v.04	change||change.v.02	pseudo leaf
requisition||requisition.v.02	demand||demand.v.01	pseudo leaf
take_the_floor||take_the_floor.v.01	dance||dance.v.02	pseudo leaf
shipwreck||shipwreck.v.04	destroy||destroy.v.01	pseudo leaf
stave_in||stave_in.v.01	break||break.v.10	pseudo leaf
fret||fret.v.05	displease||displease.v.01	pseudo leaf
co-opt||co-opt.v.02	neutralize||neutralize.v.01	pseudo leaf
ruffle||ruffle.v.08	disturb||disturb.v.01	pseudo leaf
take_orders||take_orders.v.01	receive||receive.v.01	pseudo leaf
underline||underline.v.02	draw||draw.v.06	pseudo leaf
gobsmack||val.withdef.72	enchant||enchant.v.01	pseudo leaf
atomize||atomize.v.01	spray||spray.v.02	pseudo leaf
deserve||deserve.v.01	pseudo root	pseudo leaf
barber||barber.v.01	perform||perform.v.03	pseudo leaf
get_off_the_ground||get_off_the_ground.v.01	start||start.v.09	pseudo leaf
overwork||overwork.v.01	use||use.v.01	pseudo leaf
flex||flex.v.01	contract||contract.v.01	pseudo leaf
throw||throw.v.08	pseudo root	pseudo leaf
plaster||plaster.v.04	coat||coat.v.01	mud||mud.v.02
refocus||refocus.v.02	concentrate||concentrate.v.02	pseudo leaf
tank||tank.v.01	store||store.v.02	pseudo leaf
mutate||mutate.v.01	change||change.v.02	pseudo leaf
bear_down||bear_down.v.04	strengthen||strengthen.v.02	pseudo leaf
guard||guard.v.04	defend||defend.v.02	pseudo leaf
avail||avail.v.03	use||use.v.01	pseudo leaf
destroy||destroy.v.02	damage||damage.v.01	pseudo leaf
foal||foal.v.01	give_birth||give_birth.v.01	pseudo leaf
ride||ride.v.01	travel||travel.v.01	pseudo leaf
continue||continue.v.10	exist||exist.v.01	pseudo leaf
regenerate||regenerate.v.08	change||change.v.02	pseudo leaf
tumble||tumble.v.09	put||put.v.01	pseudo leaf
rip||rip.v.04	abuse||abuse.v.03	pseudo leaf
caper||caper.v.01	dance||dance.v.03	pseudo leaf
confer||confer.v.02	give||give.v.03	pseudo leaf
rebel||rebel.v.02	pseudo root	pseudo leaf
discolor||discolor.v.03	change||change.v.02	pseudo leaf
turn_off||turn_off.v.03	displease||displease.v.01	pseudo leaf
mudwrestle||mudwrestle.v.01	wrestle||wrestle.v.04	pseudo leaf
clap_up||clap_up.v.01	pseudo root	pseudo leaf
entice||entice.v.01	persuade||persuade.v.02	pseudo leaf
wash||wash.v.03	cleanse||cleanse.v.01	sponge_down||sponge_down.v.02
devitalize||devitalize.v.01	pseudo root	pseudo leaf
sheathe||sheathe.v.01	cover||cover.v.01	pseudo leaf
mismate||mismate.v.01	give||give.v.03	pseudo leaf
buckle||buckle.v.02	fold||fold.v.05	pseudo leaf
shriek||shriek.v.01	utter||utter.v.02	pseudo leaf
auscultate||auscultate.v.01	analyze||analyze.v.01	pseudo leaf
debut||debut.v.03	pseudo root	pseudo leaf
impend||impend.v.01	happen||happen.v.01	pseudo leaf
twist||twist.v.03	turn||turn.v.01	pseudo leaf
rejuvenate||rejuvenate.v.03	change||change.v.01	pseudo leaf
outfox||outfox.v.01	outdo||outdo.v.02	pseudo leaf
rack||rack.v.06	fly||fly.v.09	pseudo leaf
sonnet||sonnet.v.02	compose||compose.v.02	pseudo leaf
maroon||maroon.v.02	leave||leave.v.01	pseudo leaf
nap||nap.v.01	eat||eat.v.02	pseudo leaf
lighten||lighten.v.03	cheer||cheer.v.04	pseudo leaf
unfold||unfold.v.02	expose||expose.v.03	pseudo leaf
woo||woo.v.02	approach||approach.v.05	pseudo leaf
broil||broil.v.02	heat||heat.v.01	pseudo leaf
quadruplicate||quadruplicate.v.01	reproduce||reproduce.v.01	pseudo leaf
bear||bear.v.06	take||take.v.08	pseudo leaf
attitudinize||attitudinize.v.01	change||change.v.02	pseudo leaf
handwrite||handwrite.v.01	write||write.v.01	pseudo leaf
place||place.v.16	sing||sing.v.01	pseudo leaf
coin||coin.v.01	make||make.v.32	pseudo leaf
keep_note||keep_note.v.01	retain||retain.v.04	pseudo leaf
cut_out||cut_out.v.06	discontinue||discontinue.v.01	pseudo leaf
blame||blame.v.02	harass||harass.v.01	pseudo leaf
canker||canker.v.02	infect||infect.v.02	pseudo leaf
pack||pack.v.04	transport||transport.v.02	pseudo leaf
revise||revise.v.01	adapt||adapt.v.01	pseudo leaf
err||err.v.01	pseudo root	pseudo leaf
transship||transship.v.01	transfer||transfer.v.02	pseudo leaf
tumble||tumble.v.06	entangle||entangle.v.02	pseudo leaf
transition||transition.v.01	change||change.v.01	pseudo leaf
talk||talk.v.01	interact||interact.v.01	pseudo leaf
drag_on||drag_on.v.01	last||last.v.01	pseudo leaf
develop||develop.v.09	change||change.v.02	pseudo leaf
recover||recover.v.04	better||better.v.03	heal||heal.v.02
ice||ice.v.03	put_on||put_on.v.07	cold-cream||cold-cream.v.01
elongate||elongate.v.01	lengthen||lengthen.v.01	pseudo leaf
foot||foot.v.01	pay||pay.v.01	pseudo leaf
match||match.v.05	harmonize||harmonize.v.01	pseudo leaf
partake||partake.v.03	consume||consume.v.05	pseudo leaf
outmarch||outmarch.v.01	march||march.v.03	pseudo leaf
manifold||manifold.v.01	copy||copy.v.04	pseudo leaf
demythologize||demythologize.v.01	remove||remove.v.08	pseudo leaf
take_over||take_over.v.03	free||free.v.06	pseudo leaf
differ||differ.v.01	pseudo root	contrast||contrast.v.02
rub||rub.v.03	rub||rub.v.01	paw||paw.v.01
monopolize||monopolize.v.02	exploit||exploit.v.02	pseudo leaf
outspan||outspan.v.01	remove||remove.v.01	pseudo leaf
tomahawk||tomahawk.v.02	kill||kill.v.01	pseudo leaf
slip||slip.v.07	pass||pass.v.01	pseudo leaf
avail||avail.v.01	use||use.v.04	pseudo leaf
machicolate||machicolate.v.01	give||give.v.03	pseudo leaf
return||return.v.16	send||send.v.01	report_out||report_out.v.01
pimp_out||train.withdef.230	better||better.v.02	pseudo leaf
x-ray||x-ray.v.01	check||check.v.02	pseudo leaf
lose||lose.v.01	pseudo root	pseudo leaf
whish||whish.v.02	travel||travel.v.01	pseudo leaf
flee||flee.v.01	leave||leave.v.01	high-tail||high-tail.v.01
curb||curb.v.03	keep||keep.v.01	pseudo leaf
seed||seed.v.07	inoculate||inoculate.v.02	pseudo leaf
embargo||embargo.v.01	exclude||exclude.v.02	pseudo leaf
enshrine||enshrine.v.02	hold||hold.v.11	pseudo leaf
overgrow||overgrow.v.01	grow||grow.v.02	pseudo leaf
feast||feast.v.02	provide||provide.v.02	pseudo leaf
befriend||befriend.v.01	consort||consort.v.01	pseudo leaf
subtilize||subtilize.v.03	sharpen||sharpen.v.08	pseudo leaf
cook||cook.v.01	create_from_raw_material||create_from_raw_material.v.01	whip_up||whip_up.v.01
camp||camp.v.03	change||change.v.01	pseudo leaf
concuss||concuss.v.02	injure||injure.v.01	pseudo leaf
anagram||anagram.v.01	read||read.v.01	pseudo leaf
spurt||spurt.v.01	run||run.v.06	pseudo leaf
attest||attest.v.02	affirm||affirm.v.02	pseudo leaf
pick||pick.v.05	remove||remove.v.01	pseudo leaf
carry||carry.v.23	pseudo root	pseudo leaf
peep||peep.v.02	show||show.v.04	pseudo leaf
strap||strap.v.04	fasten||fasten.v.01	pseudo leaf
outlive||outlive.v.01	pseudo root	pseudo leaf
postdate||postdate.v.01	predate||predate.v.01	pseudo leaf
dub||dub.v.01	pseudo root	pseudo leaf
blind||blind.v.02	change||change.v.01	abacinate||abacinate.v.01
powderize||powderize.v.02	change_integrity||change_integrity.v.01	pseudo leaf
tug||tug.v.02	endeavor||endeavor.v.01	pseudo leaf
stratify||stratify.v.01	categorize||categorize.v.01	pseudo leaf
undo||undo.v.03	destroy||destroy.v.01	dilapidate||dilapidate.v.01
probe||probe.v.02	pseudo root	pseudo leaf
perceive||perceive.v.02	witness||witness.v.02	catch||catch.v.28
impeach||impeach.v.01	contest||contest.v.01	pseudo leaf
reassail||reassail.v.01	assail||assail.v.01	pseudo leaf
keep_up||keep_up.v.01	keep||keep.v.01	pseudo leaf
paw||paw.v.02	touch||touch.v.08	pseudo leaf
bundle_off||bundle_off.v.01	remove||remove.v.01	pseudo leaf
lexicalize||lexicalize.v.01	pseudo root	pseudo leaf
mold||mold.v.05	fit||fit.v.04	pseudo leaf
revitalize||revitalize.v.02	regenerate||regenerate.v.04	pseudo leaf
welter||welter.v.01	roll||roll.v.13	pseudo leaf
choreograph||choreograph.v.01	compose||compose.v.02	pseudo leaf
blow||blow.v.06	shape||shape.v.03	pseudo leaf
carry||carry.v.02	pseudo root	pseudo leaf
add||add.v.06	pseudo root	pseudo leaf
retrain||retrain.v.02	train||train.v.02	pseudo leaf
lam_into||lam_into.v.01	beat||beat.v.03	pseudo leaf
form||form.v.07	assume||assume.v.03	pseudo leaf
mortgage||mortgage.v.01	give||give.v.03	pseudo leaf
divaricate||divaricate.v.02	diffuse||diffuse.v.01	pseudo leaf
fort||fort.v.03	station||station.v.01	pseudo leaf
guillotine||guillotine.v.01	kill||kill.v.01	pseudo leaf
meddle||meddle.v.01	intervene||intervene.v.01	pseudo leaf
resolve||resolve.v.05	show||show.v.04	pseudo leaf
bounce||bounce.v.07	pseudo root	pseudo leaf
play_back||play_back.v.01	reproduce||reproduce.v.01	pseudo leaf
give||give.v.20	convey||convey.v.01	pseudo leaf
scoop_out||scoop_out.v.01	hollow||hollow.v.02	pseudo leaf
stunt||stunt.v.02	perform||perform.v.01	pseudo leaf
case||case.v.01	guard||guard.v.01	pseudo leaf
give||give.v.08	give||give.v.03	sop||sop.v.01
slink||slink.v.01	walk||walk.v.01	pseudo leaf
fowl||fowl.v.01	hunt||hunt.v.01	pseudo leaf
infuriate||infuriate.v.01	anger||anger.v.01	pseudo leaf
equip||equip.v.02	equip||equip.v.01	pseudo leaf
drink_in||drink_in.v.01	look||look.v.01	pseudo leaf
thicken||thicken.v.03	change||change.v.01	pseudo leaf
bestow||bestow.v.02	distribute||distribute.v.01	certificate||certificate.v.01
goad||goad.v.02	prod||prod.v.02	pseudo leaf
percolate||percolate.v.02	spread||spread.v.02	pseudo leaf
grow_up||grow_up.v.01	change||change.v.02	pseudo leaf
lay_over||lay_over.v.01	interrupt||interrupt.v.01	pseudo leaf
abstain||abstain.v.01	refrain||refrain.v.01	pseudo leaf
jump||jump.v.01	travel||travel.v.01	pseudo leaf
excrete||excrete.v.01	remove||remove.v.01	pseudo leaf
brachiate||brachiate.v.01	flip||flip.v.07	pseudo leaf
seek_out||seek_out.v.01	search||search.v.01	pseudo leaf
carry||carry.v.17	communicate||communicate.v.05	pseudo leaf
enjoy||enjoy.v.01	pseudo root	live_it_up||live_it_up.v.01
fry||fry.v.01	heat||heat.v.04	pseudo leaf
unchain||unchain.v.02	free||free.v.01	pseudo leaf
face||face.v.08	line||line.v.01	pseudo leaf
personify||personify.v.03	impute||impute.v.01	pseudo leaf
fend||fend.v.01	endeavor||endeavor.v.01	pseudo leaf
assume||assume.v.02	start||start.v.10	resume||resume.v.03
place||place.v.15	win||win.v.01	pseudo leaf
radiate||radiate.v.05	emit||emit.v.02	pseudo leaf
cense||cense.v.01	perfume||perfume.v.02	pseudo leaf
ream||ream.v.03	enlarge||enlarge.v.01	pseudo leaf
take_the_bull_by_the_horns||take_the_bull_by_the_horns.v.01	pseudo root	pseudo leaf
disavow||disavow.v.01	ignore||ignore.v.01	pseudo leaf
rectify||rectify.v.06	convert||convert.v.02	pseudo leaf
queer||queer.v.02	distinguish||distinguish.v.01	pseudo leaf
piggyback||piggyback.v.01	ride_horseback||ride_horseback.v.01	pseudo leaf
hem_in||hem_in.v.01	surround||surround.v.01	pseudo leaf
full||full.v.02	create_from_raw_material||create_from_raw_material.v.01	pseudo leaf
rig||rig.v.03	attach||attach.v.01	pseudo leaf
joyride||joyride.v.01	travel||travel.v.03	pseudo leaf
ignore||ignore.v.05	pseudo root	pseudo leaf
tweedle||tweedle.v.01	sing||sing.v.02	pseudo leaf
allow||allow.v.03	permit||permit.v.01	give||give.v.40
jaundice||jaundice.v.02	affect||affect.v.02	pseudo leaf
mound||mound.v.01	shape||shape.v.03	pseudo leaf
raid||raid.v.04	search||search.v.02	pseudo leaf
rate||rate.v.01	measure||measure.v.04	grade||grade.v.03
deny||deny.v.07	dismiss||dismiss.v.01	pseudo leaf
recuperate||recuperate.v.03	restore||restore.v.01	pseudo leaf
crumb||crumb.v.02	break_up||break_up.v.16	pseudo leaf
impel||impel.v.01	induce||induce.v.02	pseudo leaf
initial||initial.v.01	mark||mark.v.05	pseudo leaf
doubt||doubt.v.01	wonder||wonder.v.02	scruple||scruple.v.03
sizzle||sizzle.v.02	seethe||seethe.v.02	pseudo leaf
grate||grate.v.04	sound||sound.v.02	pseudo leaf
assay||assay.v.01	analyze||analyze.v.02	pseudo leaf
decline||decline.v.06	decrease||decrease.v.01	slump||slump.v.03
disprove||disprove.v.01	refute||refute.v.02	pseudo leaf
date||date.v.01	consort||consort.v.01	go_steady||go_steady.v.01
counter-drill||counter-drill.v.01	agitate||agitate.v.06	pseudo leaf
route||route.v.01	mail||mail.v.02	pseudo leaf
personify||personify.v.03	impute||impute.v.01	pseudo leaf
overdress||overdress.v.02	dress||dress.v.01	pseudo leaf
supply||supply.v.01	give||give.v.03	provide||provide.v.02
toll||toll.v.01	resound||resound.v.01	pseudo leaf
point||point.v.10	lie||lie.v.01	pseudo leaf
sluice||sluice.v.03	transport||transport.v.01	pseudo leaf
dovetail||dovetail.v.01	tuck||tuck.v.01	pseudo leaf
falsify||falsify.v.04	pseudo root	pseudo leaf
transpire||transpire.v.02	exhaust||exhaust.v.05	pseudo leaf
spirit_away||spirit_away.v.01	pseudo root	pseudo leaf
earth||earth.v.01	hide||hide.v.02	pseudo leaf
recommend||recommend.v.01	push||push.v.02	pseudo leaf
square||square.v.01	shape||shape.v.03	pseudo leaf
hack||hack.v.06	program||program.v.02	pseudo leaf
coapt||coapt.v.01	pseudo root	pseudo leaf
reecho||reecho.v.01	resound||resound.v.01	pseudo leaf
raft||raft.v.03	assemble||assemble.v.01	pseudo leaf
swamp||swamp.v.01	drench||drench.v.04	pseudo leaf
flag||flag.v.02	give||give.v.03	pseudo leaf
beacon||beacon.v.01	shine||shine.v.02	pseudo leaf
fruit||fruit.v.02	reproduce||reproduce.v.02	fructify||fructify.v.03
violate||violate.v.01	fail||fail.v.01	pseudo leaf
discriminate||discriminate.v.02	distinguish||distinguish.v.01	pseudo leaf
set_about||set_about.v.01	manage||manage.v.02	pseudo leaf
yawn||yawn.v.01	utter||utter.v.02	pseudo leaf
censor||censor.v.02	edit||edit.v.01	black_out||black_out.v.03
swim||swim.v.04	pseudo root	pseudo leaf
embank||embank.v.01	surround||surround.v.01	pseudo leaf
drag||drag.v.10	persuade||persuade.v.02	pseudo leaf
miniate||miniate.v.02	change||change.v.01	pseudo leaf
fracture||fracture.v.05	break||break.v.02	pseudo leaf
grudge||grudge.v.02	accept||accept.v.01	pseudo leaf
supply||supply.v.01	give||give.v.03	provide||provide.v.02
stalinize||stalinize.v.01	change||change.v.01	pseudo leaf
break_down||break_down.v.03	change||change.v.02	pseudo leaf
renegociate||renegociate.v.02	negociate||negociate.v.06	pseudo leaf
apostatize||apostatize.v.01	abandon||abandon.v.02	pseudo leaf
burn||burn.v.05	change||change.v.01	scald||scald.v.04
outsail||outsail.v.01	sail||sail.v.03	pseudo leaf
plant||plant.v.01	put||put.v.01	pseudo leaf
flow||flow.v.03	move||move.v.02	seed||seed.v.01
impress||impress.v.02	affect||affect.v.05	pseudo leaf
charge||charge.v.08	fill||fill.v.01	recharge||recharge.v.01
sandpaper||sandpaper.v.01	rub||rub.v.01	pseudo leaf
batten||batten.v.02	fasten||fasten.v.01	pseudo leaf
center_punch||center_punch.v.01	bore||bore.v.02	pseudo leaf
sluice||sluice.v.02	water||water.v.01	pseudo leaf
unionize||unionize.v.01	pseudo root	pseudo leaf
parcel||parcel.v.02	cover||cover.v.01	pseudo leaf
dramatize||dramatize.v.02	represent||represent.v.05	pseudo leaf
redeem||redeem.v.05	pay||pay.v.01	pseudo leaf
trace||trace.v.05	detect||detect.v.01	pseudo leaf
undercut||undercut.v.02	cut||cut.v.01	pseudo leaf
be||be.v.01	pseudo root	pseudo leaf
crank||crank.v.04	fasten||fasten.v.01	pseudo leaf
bed_down||bed_down.v.01	sleep||sleep.v.01	pseudo leaf
redevelop||redevelop.v.03	change||change.v.01	pseudo leaf
shorten||shorten.v.01	decrease||decrease.v.02	pseudo leaf
loop||loop.v.02	wind||wind.v.03	pseudo leaf
precipitate||precipitate.v.02	separate||separate.v.05	pseudo leaf
ionize||ionize.v.02	convert||convert.v.02	pseudo leaf
shlep||shlep.v.02	pull||pull.v.04	pseudo leaf
feel||feel.v.04	pseudo root	pseudo leaf
grab||grab.v.06	capture||capture.v.02	pseudo leaf
tender||tender.v.01	offer||offer.v.02	pseudo leaf
wring||wring.v.04	compress||compress.v.02	pseudo leaf
jettison||jettison.v.01	abandon||abandon.v.01	pseudo leaf
skin_over||skin_over.v.01	grow||grow.v.08	pseudo leaf
blare_out||blare_out.v.01	announce||announce.v.01	pseudo leaf
enlighten||enlighten.v.01	rede||rede.v.02	pseudo leaf
mill||mill.v.04	roll_up||roll_up.v.01	pseudo leaf
compound||compound.v.04	make||make.v.03	pseudo leaf
flour||flour.v.02	convert||convert.v.02	pseudo leaf
beat_up||beat_up.v.02	gather||gather.v.01	pseudo leaf
borrow||borrow.v.01	get||get.v.01	pseudo leaf
parallel||parallel.v.01	be||be.v.02	pseudo leaf
aggrade||aggrade.v.01	pseudo root	pseudo leaf
spell||spell.v.01	recite||recite.v.03	pseudo leaf
project||project.v.06	draw||draw.v.06	pseudo leaf
expectorate||expectorate.v.02	exhaust||exhaust.v.05	pseudo leaf
grab||grab.v.05	take||take.v.04	pseudo leaf
have||have.v.02	pseudo root	pseudo leaf
decoct||decoct.v.01	separate||separate.v.05	pseudo leaf
peep||peep.v.01	look||look.v.01	pseudo leaf
tinker||tinker.v.03	pseudo root	pseudo leaf
spar||spar.v.03	box||box.v.01	pseudo leaf
line_one's_pockets||line_one's_pockets.v.01	pseudo root	pseudo leaf
dump||dump.v.01	pseudo root	pseudo leaf
uproot||uproot.v.03	pull||pull.v.01	pseudo leaf
skim||skim.v.04	pseudo root	pseudo leaf
litter||litter.v.03	give_birth||give_birth.v.01	pseudo leaf
aspirate||aspirate.v.02	pronounce||pronounce.v.01	pseudo leaf
target||target.v.01	intend||intend.v.01	pseudo leaf
synchronize||synchronize.v.04	arrange||arrange.v.01	pseudo leaf
ask||ask.v.07	request||request.v.01	command||command.v.03
intercede||intercede.v.01	relate||relate.v.04	pseudo leaf
locate||locate.v.01	search||search.v.01	scour||scour.v.01
blackmail||blackmail.v.01	press||press.v.01	pseudo leaf
diagonalize||diagonalize.v.01	transform||transform.v.01	pseudo leaf
barbeque||barbeque.v.01	cook||cook.v.02	pseudo leaf
chance||chance.v.01	pseudo root	pseudo leaf
pulsate||pulsate.v.02	travel||travel.v.01	pseudo leaf
snog||snog.v.01	caress||caress.v.01	pseudo leaf
apologize||apologize.v.02	defend||defend.v.01	pseudo leaf
tie||tie.v.09	blend||blend.v.03	pseudo leaf
cancel||cancel.v.03	invalidate||invalidate.v.01	stet||stet.v.01
vanish||vanish.v.04	end||end.v.01	pseudo leaf
abridge||abridge.v.02	decrease||decrease.v.02	pseudo leaf
clean||clean.v.10	remove||remove.v.01	pseudo leaf
die||die.v.02	suffer||suffer.v.06	pseudo leaf
harmonize||harmonize.v.05	harmonize||harmonize.v.04	pseudo leaf
unplug||unplug.v.01	pull||pull.v.04	pseudo leaf
bring_home||bring_home.v.01	adapt||adapt.v.01	pseudo leaf
project||project.v.08	present||present.v.02	pseudo leaf
burst||burst.v.01	pseudo root	pseudo leaf
disabuse||disabuse.v.01	free||free.v.01	pseudo leaf
leave_off||leave_off.v.03	switch||switch.v.03	pseudo leaf
gag||gag.v.04	joke||joke.v.02	pseudo leaf
raven||raven.v.04	feed||feed.v.06	pseudo leaf
cool||cool.v.02	loosen||loosen.v.01	pseudo leaf
scald||scald.v.03	heat||heat.v.01	pseudo leaf
foul||foul.v.05	spot||spot.v.04	pseudo leaf
unveil||unveil.v.01	uncover||uncover.v.02	pseudo leaf
quieten||quieten.v.01	change||change.v.02	pseudo leaf
string||string.v.01	weave||weave.v.01	pseudo leaf
outrival||outrival.v.01	rival||rival.v.02	pseudo leaf
kick||kick.v.01	propel||propel.v.01	pseudo leaf
budget_for||budget_for.v.01	calculate||calculate.v.01	pseudo leaf
operate||operate.v.03	manage||manage.v.02	pseudo leaf
overcome||overcome.v.02	cope||cope.v.01	pseudo leaf
fib||fib.v.01	lie||lie.v.05	pseudo leaf
drive||drive.v.15	induce||induce.v.02	pseudo leaf
clamp_down||clamp_down.v.01	suppress||suppress.v.01	pseudo leaf
drip||drip.v.01	spill||spill.v.04	pseudo leaf
inject||inject.v.03	pseudo root	pseudo leaf
answer||answer.v.09	suffice||suffice.v.01	pseudo leaf
trip_up||trip_up.v.01	detect||detect.v.01	pseudo leaf
conflict||conflict.v.01	quarrel||quarrel.v.01	pseudo leaf
classify||classify.v.01	categorize||categorize.v.01	pseudo leaf
ensky||ensky.v.01	pseudo root	pseudo leaf
begin||begin.v.02	pseudo root	pseudo leaf
control||control.v.05	adjust||adjust.v.01	pseudo leaf
block||block.v.14	shape||shape.v.03	pseudo leaf
dwindle||dwindle.v.01	decrease||decrease.v.01	pseudo leaf
derail||derail.v.01	pseudo root	pseudo leaf
wrap||wrap.v.04	wind||wind.v.03	pseudo leaf
rain||rain.v.01	precipitate||precipitate.v.03	pseudo leaf
stand_by||stand_by.v.01	act||act.v.02	pseudo leaf
make||make.v.35	start||start.v.09	pseudo leaf
rack||rack.v.06	fly||fly.v.09	pseudo leaf
lose||lose.v.02	fail||fail.v.02	pseudo leaf
attach||attach.v.02	join||join.v.04	glue||glue.v.02
glide-bomb||glide-bomb.v.01	blast||blast.v.03	pseudo leaf
electrocute||electrocute.v.02	kill||kill.v.01	pseudo leaf
draw||draw.v.33	steep||steep.v.02	pseudo leaf
rough-house||rough-house.v.01	interact||interact.v.01	pseudo leaf
copolymerize||copolymerize.v.01	polymerize||polymerize.v.01	pseudo leaf
scuffle||scuffle.v.02	contend||contend.v.06	pseudo leaf
instill||instill.v.01	lend||lend.v.01	pseudo leaf
strong-arm||strong-arm.v.01	handle||handle.v.04	pseudo leaf
bump||bump.v.03	dance||dance.v.02	pseudo leaf
drape||drape.v.02	put||put.v.01	pseudo leaf
elaborate||elaborate.v.02	produce||produce.v.02	pseudo leaf
reassail||reassail.v.01	assail||assail.v.01	pseudo leaf
slash||slash.v.03	cut||cut.v.01	pseudo leaf
glorify||glorify.v.02	glorify||glorify.v.04	pseudo leaf
butcher||butcher.v.01	kill||kill.v.01	pseudo leaf
effuse||effuse.v.03	emit||emit.v.01	pseudo leaf
compose||compose.v.01	make||make.v.03	pseudo leaf
drive_around||drive_around.v.01	drive||drive.v.03	pseudo leaf
regulate||regulate.v.01	adjust||adjust.v.01	time||time.v.04
contemn||contemn.v.01	look_down_on||look_down_on.v.01	pseudo leaf
prepare||prepare.v.05	teach||teach.v.01	pseudo leaf
relax||relax.v.06	modify||modify.v.01	pseudo leaf
