Query	Parent	Child
semaphore||semaphore.v.01	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
heliograph||heliograph.v.01	guide||guide.v.05@@@5906	thread||thread.v.04@@@6717
spit||spit.v.02	arouse||arouse.v.01@@@8765	infuriate||infuriate.v.01@@@8890
place||place.v.16	root	swallow||swallow.v.08@@@2990
declaim||declaim.v.01	root	notice||notice.v.04@@@5101
assibilate||assibilate.v.01	effect||effect.v.01@@@8176	leaf
roll||roll.v.15	wrong||wrong.v.01@@@12504	double_cross||double_cross.v.01@@@12612
catcall||catcall.v.01	interact||interact.v.01@@@11865	coo||coo.v.01@@@4385
carry||carry.v.17	instruct||instruct.v.03@@@4030	direct||direct.v.09@@@3667
ask||ask.v.07	root	swallow||swallow.v.08@@@2990
take_the_bull_by_the_horns||take_the_bull_by_the_horns.v.01	touch||touch.v.05@@@5875	glaciate||glaciate.v.01@@@5887
bear_down||bear_down.v.04	gain||gain.v.05@@@5375	par||par.v.01@@@5235
fistfight||fistfight.v.01	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
drop_out||drop_out.v.01	present||present.v.04@@@11268	leaf
place||place.v.15	misinform||misinform.v.01@@@4042	gull||gull.v.02@@@4127
brigade||brigade.v.01	pass||pass.v.05@@@11120	derequisition||derequisition.v.01@@@11335
fight||fight.v.02	gather||gather.v.01@@@6834	pile_up||pile_up.v.02@@@7469
discharge||discharge.v.10	process||process.v.01@@@2515	refine||refine.v.03@@@2309
lose||lose.v.02	cut||cut.v.01@@@7716	cut_away||cut_away.v.02@@@7719
take||take.v.41	laugh||laugh.v.01@@@147	bray||bray.v.03@@@132
outsail||outsail.v.01	root	recast||recast.v.03@@@8248
outsell||outsell.v.02	root	recast||recast.v.03@@@8248
outweigh||outweigh.v.01	wrong||wrong.v.01@@@12504	welsh||welsh.v.01@@@12780
outfox||outfox.v.01	root	burn||burn.v.08@@@12368
overcome||overcome.v.02	root	think_about||think_about.v.01@@@3593
outmarch||outmarch.v.01	file||file.v.01@@@4815	trademark||trademark.v.02@@@4816
eagle||eagle.v.02	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
keep_up||keep_up.v.01	change||change.v.01@@@611	hoe||hoe.v.01@@@8669
keep_step||keep_step.v.01	ride||ride.v.01@@@9737	canter||canter.v.01@@@9746
subject||subject.v.02	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
reassail||reassail.v.01	interact||interact.v.01@@@11865	congregate||congregate.v.01@@@10080
outrival||outrival.v.01	root	put||put.v.08@@@8499
protect||protect.v.01	root	rehabilitate||rehabilitate.v.02@@@12741
glide-bomb||glide-bomb.v.01	travel||travel.v.01@@@9120	tree||tree.v.03@@@5565
hawk||hawk.v.02	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
fowl||fowl.v.01	root	build_up||build_up.v.02@@@1202
golf||golf.v.01	decelerate||decelerate.v.01@@@2148	slow||slow.v.03@@@2151
deploy||deploy.v.01	move||move.v.03@@@9108	chasse||chasse.v.01@@@9403
target||target.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
charge||charge.v.17	fasten||fasten.v.01@@@6615	band||band.v.01@@@6423
point||point.v.10	instruct||instruct.v.03@@@4030	direct||direct.v.09@@@3667
fort||fort.v.03	determine||determine.v.01@@@4429	situate||situate.v.01@@@13353
waste||waste.v.02	root	enhance||enhance.v.02@@@1093
avail||avail.v.01	change||change.v.01@@@611	purse||purse.v.01@@@670
break_bread||break_bread.v.01	decelerate||decelerate.v.01@@@2148	slow||slow.v.03@@@2151
partake||partake.v.03	move||move.v.02@@@9182	hoist||hoist.v.03@@@7223
ruminate||ruminate.v.01	disrespect||disrespect.v.02@@@3404	undervalue||undervalue.v.02@@@3405
drain_the_cup||drain_the_cup.v.01	move||move.v.03@@@9108	duck||duck.v.01@@@9250
raven||raven.v.04	root	eternize||eternize.v.01@@@13132
feed||feed.v.02	sew||sew.v.01@@@6553	fell||fell.v.03@@@6565
spoonfeed||spoonfeed.v.01	plate||plate.v.01@@@6916	electroplate||electroplate.v.01@@@6920
feed||feed.v.10	root	draw_out||draw_out.v.03@@@9039
answer||answer.v.09	hang||hang.v.02@@@7346	suspend||suspend.v.01@@@7345
feast||feast.v.02	sew||sew.v.01@@@6553	overcast||overcast.v.03@@@6557
delight||delight.v.02	move||move.v.02@@@9182	import||import.v.02@@@11127
avail||avail.v.03	decide||decide.v.01@@@3418	caliper||caliper.v.01@@@3194
fatten||fatten.v.01	root	draw_out||draw_out.v.03@@@9039
degust||degust.v.01	process||process.v.01@@@2515	beneficiate||beneficiate.v.01@@@2860
raven||raven.v.02	request||request.v.01@@@3685	direct||direct.v.01@@@3666
touch||touch.v.05	touch||touch.v.11@@@5881	upset||upset.v.01@@@2546
touch||touch.v.01	make||make.v.03@@@8071	infuriate||infuriate.v.01@@@8890
strew||strew.v.02	interact||interact.v.01@@@11865	allude||allude.v.01@@@4930
paw||paw.v.02	root	optimize||optimize.v.03@@@45
grasp||grasp.v.01	fasten||fasten.v.01@@@6615	padlock||padlock.v.01@@@6618
bracket||bracket.v.01	root	swallow||swallow.v.04@@@4531
bolster||bolster.v.02	root	devour||devour.v.04@@@5825
mold||mold.v.05	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
twist||twist.v.03	glide||glide.v.01@@@9365	skitter||skitter.v.02@@@9367
operate||operate.v.03	bicycle||bicycle.v.01@@@9618	Draft||train.withdef.200@@@13776
probe||probe.v.02	fasten||fasten.v.01@@@6615	string||string.v.05@@@6722
bayonet||bayonet.v.01	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
butt||butt.v.02	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
goad||goad.v.02	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
slam||slam.v.02	hit||hit.v.02@@@6030	ping||ping.v.01@@@6031
lam_into||lam_into.v.01	change||change.v.03@@@598	leaf
dredge||dredge.v.03	process||process.v.01@@@2515	beneficiate||beneficiate.v.01@@@2860
bream||bream.v.01	hide||hide.v.01@@@10700	leaf
step||step.v.08	root	test||test.v.04@@@13624
chop||chop.v.01	transport||transport.v.01@@@9719	freight||freight.v.01@@@9707
skim||skim.v.06	solder||solder.v.01@@@7933	braze||braze.v.01@@@7936
skim||skim.v.05	cover||cover.v.01@@@6574	asphalt||asphalt.v.01@@@6213
face||face.v.08	touch||touch.v.05@@@5875	glaciate||glaciate.v.01@@@5887
buckle||buckle.v.02	root	cloud||cloud.v.08@@@1913
rabbet||rabbet.v.02	fasten||fasten.v.01@@@6615	bight||bight.v.01@@@6623
rout||rout.v.03	change_shape||change_shape.v.01@@@643	crouch||crouch.v.01@@@10280
scoop_out||scoop_out.v.01	retire||retire.v.01@@@11877	leaf
rig||rig.v.03	sell||sell.v.01@@@11175	sacrifice||sacrifice.v.03@@@11682
loop||loop.v.05	move||move.v.03@@@9108	riposte||riposte.v.01@@@10279
unchain||unchain.v.02	wrong||wrong.v.01@@@12504	shark||shark.v.01@@@12775
attach||attach.v.02	guide||guide.v.05@@@5906	brush||brush.v.01@@@6074
mismate||mismate.v.01	provide||provide.v.02@@@5754	alcoholize||alcoholize.v.01@@@5723
prefix||prefix.v.01	change||change.v.01@@@611	pomade||pomade.v.01@@@190
roach||roach.v.01	train||train.v.01@@@2998	leaf
curb||curb.v.03	root	purge||purge.v.04@@@2312
frap||frap.v.01	misinform||misinform.v.01@@@4042	overstate||overstate.v.01@@@4065
batten||batten.v.02	fasten||fasten.v.01@@@6615	rivet||rivet.v.02@@@6764
aggrade||aggrade.v.01	change_shape||change_shape.v.01@@@643	bulge||bulge.v.01@@@1254
excavate||excavate.v.02	root	revive||revive.v.03@@@778
seek_out||seek_out.v.01	search||search.v.02@@@10744	prospect||prospect.v.01@@@10746
raid||raid.v.04	decide||decide.v.01@@@3418	vote_in||vote_in.v.01@@@11971
mow||mow.v.01	make||make.v.03@@@8071	prelude||prelude.v.02@@@8589
slash||slash.v.03	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
butcher||butcher.v.01	root	transform||transform.v.03@@@1863
dispatch||dispatch.v.05	disperse||disperse.v.04@@@10108	volley||volley.v.01@@@10110
tomahawk||tomahawk.v.02	make||make.v.03@@@8071	prelude||prelude.v.02@@@8589
destroy||destroy.v.04	gain||gain.v.05@@@5375	par||par.v.01@@@5235
saber||saber.v.02	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
overlie||overlie.v.02	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
tape||tape.v.01	fasten||fasten.v.01@@@6615	cleat||cleat.v.02@@@6425
epoxy||epoxy.v.01	paint||paint.v.01@@@8394	bodypaint||bodypaint.v.01@@@8376
parcel||parcel.v.02	request||request.v.01@@@3685	besiege||besiege.v.03@@@3800
blindfold||blindfold.v.01	grow||grow.v.02@@@1096	revive||revive.v.03@@@778
crank||crank.v.04	fasten||fasten.v.01@@@6615	bight||bight.v.01@@@6623
stay||stay.v.10	sell||sell.v.01@@@11175	sacrifice||sacrifice.v.03@@@11682
reopen||reopen.v.01	effect||effect.v.01@@@8176	dispatch||dispatch.v.02@@@12731
grab||grab.v.05	hit||hit.v.03@@@6945	boot||boot.v.01@@@6793
contort||contort.v.01	touch||touch.v.01@@@5876	rear-end||rear-end.v.01@@@6033
wring||wring.v.04	move||move.v.03@@@9108	foxtrot||foxtrot.v.01@@@9412
tie||tie.v.09	sell||sell.v.01@@@11175	sacrifice||sacrifice.v.03@@@11682
string||string.v.01	measure||measure.v.04@@@3347	crusade||crusade.v.01@@@12852
roughcast||roughcast.v.02	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
plaster||plaster.v.04	change||change.v.01@@@611	lacquer||lacquer.v.01@@@8383
unhook||unhook.v.01	fasten||fasten.v.01@@@6615	anchor||anchor.v.01@@@6427
plant||plant.v.05	root	swallow||swallow.v.04@@@4531
kick||kick.v.01	travel||travel.v.01@@@9120	stagger||stagger.v.01@@@9563
atomize||atomize.v.01	change||change.v.01@@@611	lacquer||lacquer.v.01@@@8383
corral||corral.v.03	neglect||neglect.v.01@@@3053	jump||jump.v.13@@@3059
frog||frog.v.01	root	tongue||tongue.v.02@@@7111
nest||nest.v.04	disrespect||disrespect.v.01@@@12230	trespass||trespass.v.03@@@12749
beat_up||beat_up.v.02	misinform||misinform.v.01@@@4042	romance||romance.v.04@@@4044
lump||lump.v.01	root	outstay||outstay.v.02@@@12992
sandpaper||sandpaper.v.01	paint||paint.v.01@@@8394	bodypaint||bodypaint.v.01@@@8376
ruffle||ruffle.v.08	guide||guide.v.05@@@5906	sponge_down||sponge_down.v.01@@@6115
mill||mill.v.04	root	argue||argue.v.03@@@3777
grate||grate.v.04	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
putt||putt.v.02	wrong||wrong.v.01@@@12504	humbug||humbug.v.01@@@12871
bounce||bounce.v.02	root	retool||retool.v.02@@@11651
backhand||backhand.v.01	test||test.v.01@@@12582	float||float.v.04@@@12583
foul_out||foul_out.v.01	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
cuff||cuff.v.01	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
spar||spar.v.03	root	sterilize||sterilize.v.02@@@307
shadowbox||shadowbox.v.01	request||request.v.01@@@3685	demand||demand.v.01@@@3694
unplug||unplug.v.01	interact||interact.v.01@@@11865	brigade||brigade.v.01@@@5268
close||close.v.15	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
club||club.v.03	root	think_about||think_about.v.01@@@3593
cudgel||cudgel.v.01	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
snog||snog.v.01	touch||touch.v.01@@@5876	masticate||masticate.v.01@@@6027
spirit_away||spirit_away.v.02	wrong||wrong.v.01@@@12504	double_cross||double_cross.v.01@@@12612
bring||bring.v.06	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
spirit_away||spirit_away.v.01	root	repose||repose.v.03@@@7693
deflate||deflate.v.01	root	unlock||unlock.v.03@@@1043
deliver||deliver.v.02	wrong||wrong.v.01@@@12504	shill||shill.v.01@@@12786
counter-drill||counter-drill.v.01	glide||glide.v.01@@@9365	submarine||submarine.v.01@@@9279
center_punch||center_punch.v.01	wrong||wrong.v.01@@@12504	shill||shill.v.01@@@12786
brandish||brandish.v.01	root	answer||answer.v.08@@@13178
port||port.v.05	decide||decide.v.02@@@3424	referee||referee.v.01@@@5241
pack||pack.v.04	move||move.v.03@@@9108	duck||duck.v.01@@@9250
shlep||shlep.v.02	move||move.v.03@@@9108	glissade||glissade.v.01@@@9402
percolate||percolate.v.05	decide||decide.v.01@@@3418	nominate||nominate.v.01@@@4239
sieve||sieve.v.02	root	condescend||condescend.v.02@@@12859
eject||eject.v.01	chase||chase.v.01@@@9969	hound||hound.v.01@@@9976
bounce||bounce.v.07	request||request.v.01@@@3685	direct||direct.v.01@@@3666
receive||receive.v.05	root	congregate||congregate.v.01@@@10080
tumble||tumble.v.06	root	enhance||enhance.v.02@@@1093
unhand||unhand.v.01	request||request.v.01@@@3685	direct||direct.v.01@@@3666
unveil||unveil.v.01	break||break.v.02@@@1628	blow||blow.v.22@@@1497
encase||encase.v.01	request||request.v.01@@@3685	put_in||put_in.v.05@@@5174
charge||charge.v.08	make||make.v.03@@@8071	carry_weight||carry_weight.v.01@@@3436
outspan||outspan.v.01	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
park||park.v.01	root	swallow||swallow.v.08@@@2990
throw||throw.v.04	equal||equal.v.01@@@13211	answer||answer.v.08@@@13178
stack||stack.v.01	cook||cook.v.03@@@1569	griddle||griddle.v.01@@@1584
scuffle||scuffle.v.02	interact||interact.v.01@@@11865	congregate||congregate.v.01@@@10080
mudwrestle||mudwrestle.v.01	root	tell||tell.v.03@@@4587
egg||egg.v.01	support||support.v.01@@@12695	avail||avail.v.02@@@12661
skim||skim.v.04	cover||cover.v.01@@@6574	asphalt||asphalt.v.01@@@6213
jam||jam.v.06	root	condescend||condescend.v.02@@@12859
lounge||lounge.v.01	decide||decide.v.01@@@3418	specify||specify.v.02@@@4557
clean||clean.v.01	root	answer||answer.v.06@@@13626
splash||splash.v.06	express||express.v.02@@@4530	ooh||ooh.v.01@@@4178
wash||wash.v.03	paint||paint.v.01@@@8394	bodypaint||bodypaint.v.01@@@8376
drape||drape.v.02	root	thump||thump.v.03@@@7022
stand||stand.v.01	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
undercut||undercut.v.02	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
rusticate||rusticate.v.04	change||change.v.01@@@611	medicate||medicate.v.01@@@415
lacerate||lacerate.v.01	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
wrap||wrap.v.04	worsen||worsen.v.01@@@965	deprive||deprive.v.03@@@795
collide||collide.v.02	travel||travel.v.01@@@9120	caravan||caravan.v.01@@@9695
partition||partition.v.01	root	expose||expose.v.03@@@10676
destroy||destroy.v.02	root	flood_in||flood_in.v.01@@@9996
subvert||subvert.v.04	duplicate||duplicate.v.01@@@8633	reduplicate||reduplicate.v.01@@@8637
shipwreck||shipwreck.v.04	travel||travel.v.01@@@9120	caravan||caravan.v.01@@@9695
uproot||uproot.v.03	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
stub||stub.v.01	root	answer||answer.v.08@@@13178
plant||plant.v.01	misjudge||misjudge.v.01@@@3298	overestimate||overestimate.v.01@@@3302
replant||replant.v.01	root	impress||impress.v.04@@@7613
guillotine||guillotine.v.01	train||train.v.01@@@2998	toilet-train||toilet-train.v.01@@@3004
punch||punch.v.02	move||move.v.03@@@9108	eddy||eddy.v.01@@@10204
ladle||ladle.v.02	exchange||exchange.v.01@@@11246	scalp||scalp.v.01@@@11172
divaricate||divaricate.v.02	inform||inform.v.01@@@4033	allude||allude.v.01@@@4930
sheathe||sheathe.v.01	fasten||fasten.v.01@@@6615	padlock||padlock.v.01@@@6618
shroud||shroud.v.01	request||request.v.03@@@5160	seek||seek.v.05@@@5161
inject||inject.v.03	control||control.v.01@@@12153	regiment||regiment.v.01@@@12158
fence||fence.v.01	request||request.v.01@@@3685	counterchallenge||counterchallenge.v.01@@@3930
point||point.v.09	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
weld||weld.v.01	scratch||scratch.v.02@@@6452	claw||claw.v.03@@@6439
comb||comb.v.01	move||move.v.03@@@9108	pirouette||pirouette.v.01@@@10208
break||break.v.40	wrong||wrong.v.01@@@12504	double_cross||double_cross.v.01@@@12612
coapt||coapt.v.01	root	test||test.v.06@@@4436
gate||gate.v.02	root	turn_out||turn_out.v.08@@@12099
macadamize||macadamize.v.01	paint||paint.v.01@@@8394	bodypaint||bodypaint.v.01@@@8376
hem_in||hem_in.v.01	wrong||wrong.v.01@@@12504	shark||shark.v.01@@@12775
toggle||toggle.v.02	request||request.v.01@@@3685	put_in||put_in.v.05@@@5174
clap_up||clap_up.v.01	root	disrupt||disrupt.v.02@@@2737
elaborate||elaborate.v.02	root	swallow||swallow.v.08@@@2990
render||render.v.04	plan||plan.v.02@@@3452	schedule||schedule.v.01@@@3331
gestate||gestate.v.01	designate||designate.v.01@@@4948	baptize||baptize.v.01@@@4937
design||design.v.06	root	swallow||swallow.v.08@@@2990
plot||plot.v.04	suggest||suggest.v.03@@@4486	leaf
misplay||misplay.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
impel||impel.v.01	arrange||arrange.v.01@@@7263	string||string.v.01@@@6716
fruit||fruit.v.02	root	pad||pad.v.04@@@1561
raft||raft.v.03	wrong||wrong.v.01@@@12504	shill||shill.v.01@@@12786
demolish||demolish.v.01	interact||interact.v.01@@@11865	congregate||congregate.v.01@@@10080
compound||compound.v.04	process||process.v.01@@@2515	nitrate||nitrate.v.01@@@857
mound||mound.v.01	change_shape||change_shape.v.01@@@643	wattle||wattle.v.02@@@7539
flambe||flambe.v.01	travel||travel.v.01@@@9120	caravan||caravan.v.01@@@9695
cook||cook.v.01	disrespect||disrespect.v.02@@@3404	undervalue||undervalue.v.02@@@3405
overwork||overwork.v.01	expel||expel.v.01@@@12448	suspend||suspend.v.03@@@12449
loop||loop.v.02	wrong||wrong.v.01@@@12504	shill||shill.v.01@@@12786
noose||noose.v.01	wrong||wrong.v.01@@@12504	shill||shill.v.01@@@12786
decorate||decorate.v.01	pelt||pelt.v.01@@@7484	lapidate||lapidate.v.02@@@6009
tattoo||tattoo.v.01	express||express.v.02@@@4530	rubbish||rubbish.v.01@@@5118
enamel||enamel.v.01	coat||coat.v.01@@@6195	glaze||glaze.v.01@@@6224
lacquer||lacquer.v.01	coat||coat.v.01@@@6195	electroplate||electroplate.v.01@@@6920
miniate||miniate.v.02	root	harness||harness.v.03@@@12160
project||project.v.06	change_shape||change_shape.v.01@@@643	arch||arch.v.01@@@10138
color||color.v.04	move||move.v.02@@@9182	call_up||call_up.v.04@@@5304
coin||coin.v.01	root	test||test.v.06@@@4436
tag||tag.v.05	root	unscramble||unscramble.v.01@@@2642
sonnet||sonnet.v.02	root	slow||slow.v.03@@@2151
score||score.v.04	tighten||tighten.v.01@@@2046	tauten||tauten.v.02@@@2048
harmonize||harmonize.v.02	relate||relate.v.04@@@13510	predicate||predicate.v.01@@@4886
choreograph||choreograph.v.01	root	depress||depress.v.02@@@9821
stunt||stunt.v.02	root	efface||efface.v.02@@@8956
sightread||sightread.v.01	compose||compose.v.04@@@8110	anthologize||anthologize.v.01@@@8113
rap||rap.v.03	root	impress||impress.v.02@@@8808
debut||debut.v.03	sharpen||sharpen.v.01@@@6090	whet||whet.v.02@@@6093
play||play.v.06	interact||interact.v.01@@@11865	congregate||congregate.v.01@@@10080
rag||rag.v.03	root	silence||silence.v.02@@@2254
improvise||improvise.v.01	travel_rapidly||travel_rapidly.v.01@@@10246	trot||trot.v.01@@@9449
tweedle||tweedle.v.01	root	sacrifice||sacrifice.v.02@@@6535
clarion||clarion.v.01	pass||pass.v.05@@@11120	derequisition||derequisition.v.01@@@11335
quadruplicate||quadruplicate.v.01	root	loop||loop.v.03@@@10189
play_back||play_back.v.01	effect||effect.v.01@@@8176	leaf
format||format.v.01	knead||knead.v.01@@@6025	proof||proof.v.02@@@6026
stipple||stipple.v.01	root	call_out||call_out.v.03@@@4194
fret||fret.v.07	designate||designate.v.01@@@4948	style||style.v.01@@@4939
design||design.v.05	root	swallow||swallow.v.06@@@3608
construct||construct.v.05	root	overstay||overstay.v.01@@@13081
perturb||perturb.v.01	cut||cut.v.01@@@7716	line||line.v.04@@@6268
sizzle||sizzle.v.02	cook||cook.v.03@@@1569	hibachi||hibachi.v.01@@@1591
impress||impress.v.02	hollow||hollow.v.02@@@6302	dig||dig.v.02@@@6461
recapture||recapture.v.01	root	tempt||tempt.v.06@@@3828
smolder||smolder.v.02	dislike||dislike.v.01@@@8841	hate||hate.v.01@@@8830
emote||emote.v.01	reproduce||reproduce.v.01@@@8644	duplicate||duplicate.v.01@@@8633
grudge||grudge.v.02	root	grow||grow.v.08@@@465
eat_into||eat_into.v.01	make||make.v.03@@@8071	infuriate||infuriate.v.01@@@8890
contemn||contemn.v.01	interact||interact.v.01@@@11865	coo||coo.v.01@@@4385
cling||cling.v.02	root	congregate||congregate.v.01@@@10080
enshrine||enshrine.v.02	stuff||stuff.v.01@@@7575	pad||pad.v.03@@@7586
break_down||break_down.v.03	move||move.v.03@@@9108	waltz||waltz.v.01@@@9408
infuriate||infuriate.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
annoy||annoy.v.01	root	awaken||awaken.v.03@@@3601
fret||fret.v.05	insist||insist.v.01@@@3977	predicate||predicate.v.02@@@4885
tribulate||tribulate.v.01	chip||chip.v.01@@@6166	exfoliate||exfoliate.v.04@@@6168
turn_off||turn_off.v.03	dislike||dislike.v.01@@@8841	hate||hate.v.01@@@8830
dither||dither.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
enjoy||enjoy.v.01	bloat||bloat.v.02@@@1767	distend||distend.v.02@@@1224
desire||desire.v.03	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
die||die.v.05	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
move||move.v.03	move||move.v.03@@@9108	welter||welter.v.01@@@10403
whish||whish.v.02	root	expose||expose.v.03@@@10676
float||float.v.05	travel||travel.v.01@@@9120	toe||toe.v.01@@@9469
seek||seek.v.04	root	shrink||shrink.v.04@@@1142
visit||visit.v.04	root	dump||dump.v.04@@@9839
globe-trot||globe-trot.v.01	overhaul||overhaul.v.02@@@1248	retrofit||retrofit.v.03@@@1249
fly||fly.v.05	worsen||worsen.v.01@@@965	regress||regress.v.03@@@1186
transit||transit.v.04	move||move.v.04@@@9202	immigrate||immigrate.v.01@@@2025
sluice||sluice.v.03	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
move_in||move_in.v.03	chip||chip.v.01@@@6166	peel_off||peel_off.v.04@@@6167
bring_up||bring_up.v.05	root	test||test.v.04@@@13624
draw_up||draw_up.v.05	wrong||wrong.v.01@@@12504	double_cross||double_cross.v.01@@@12612
get_off_the_ground||get_off_the_ground.v.01	change||change.v.01@@@611	tie||tie.v.05@@@646
writhe||writhe.v.01	effect||effect.v.01@@@8176	leaf
brush||brush.v.04	cover||cover.v.01@@@6574	tile||tile.v.01@@@6604
push_up||push_up.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
waft||waft.v.01	interact||interact.v.01@@@11865	allude||allude.v.01@@@4930
swing||swing.v.02	fasten||fasten.v.01@@@6615	cleat||cleat.v.02@@@6425
pulsate||pulsate.v.02	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
forge||forge.v.04	root	reform||reform.v.04@@@1268
brachiate||brachiate.v.01	root	melt||melt.v.04@@@1932
flip||flip.v.05	move||move.v.04@@@9202	immigrate||immigrate.v.01@@@2025
snap||snap.v.04	move||move.v.04@@@9202	immigrate||immigrate.v.01@@@2025
bump||bump.v.03	fasten||fasten.v.01@@@6615	string||string.v.05@@@6722
luff||luff.v.02	root	retool||retool.v.01@@@12116
float||float.v.02	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
slink||slink.v.01	request||request.v.01@@@3685	direct||direct.v.01@@@3666
totter||totter.v.01	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
file_out||file_out.v.01	move||move.v.03@@@9108	cock||cock.v.01@@@9350
stray||stray.v.02	begin||begin.v.03@@@1703	swear_in||swear_in.v.01@@@4887
automobile||automobile.v.01	root	pare||pare.v.04@@@6184
drive||drive.v.15	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
water_ski||water_ski.v.01	root	slow||slow.v.03@@@2151
rack||rack.v.06	supplement||supplement.v.01@@@11673	eke_out||eke_out.v.01@@@11675
solo||solo.v.01	communicate||communicate.v.02@@@3625	vocalize||vocalize.v.05@@@3645
tack||tack.v.02	fasten||fasten.v.01@@@6615	thumbtack||thumbtack.v.01@@@6705
kayak||kayak.v.01	root	cloud||cloud.v.08@@@1913
windsurf||windsurf.v.01	request||request.v.01@@@3685	demand||demand.v.05@@@5155
ferry||ferry.v.02	hide||hide.v.01@@@10700	disguise||disguise.v.01@@@10765
air-ship||air-ship.v.01	disrespect||disrespect.v.01@@@12230	transgress||transgress.v.01@@@12747
sublimate||sublimate.v.01	root	draw_out||draw_out.v.03@@@9039
bundle_off||bundle_off.v.01	decide||decide.v.02@@@3424	referee||referee.v.01@@@5241
route||route.v.01	wrong||wrong.v.01@@@12504	cozen||cozen.v.03@@@11397
ride||ride.v.02	travel_rapidly||travel_rapidly.v.01@@@10246	lope||lope.v.01@@@9583
joyride||joyride.v.01	stride||stride.v.01@@@9535	leaf
piggyback||piggyback.v.01	root	awaken||awaken.v.03@@@3601
ride||ride.v.01	glide||glide.v.01@@@9365	submarine||submarine.v.01@@@9279
swim||swim.v.01	misjudge||misjudge.v.01@@@3298	overestimate||overestimate.v.01@@@3302
jump||jump.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
saltate||saltate.v.02	root	harness||harness.v.03@@@12160
caper||caper.v.01	root	reissue||reissue.v.02@@@12339
chute||chute.v.01	voyage||voyage.v.01@@@9164	astrogate||astrogate.v.02@@@9141
decline||decline.v.06	root	awaken||awaken.v.03@@@3601
rear_back||rear_back.v.02	make||make.v.03@@@8071	infuriate||infuriate.v.01@@@8890
take_the_floor||take_the_floor.v.01	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
sink||sink.v.04	chip||chip.v.01@@@6166	peel_off||peel_off.v.04@@@6167
advance||advance.v.11	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
trace||trace.v.03	worsen||worsen.v.01@@@965	deprive||deprive.v.03@@@795
decamp||decamp.v.03	travel||travel.v.01@@@9120	caravan||caravan.v.01@@@9695
derail||derail.v.01	wet||wet.v.01@@@1016	sprinkle||sprinkle.v.04@@@1087
transship||transship.v.01	transport||transport.v.02@@@7197	chariot||chariot.v.01@@@9699
depart||depart.v.03	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
disperse||disperse.v.04	move||move.v.02@@@9182	chariot||chariot.v.01@@@9699
avert||avert.v.02	misinform||misinform.v.01@@@4042	romance||romance.v.04@@@4044
recurve||recurve.v.01	root	insure||insure.v.04@@@11214
line_up||line_up.v.03	stride||stride.v.01@@@9535	leaf
flex||flex.v.01	change_shape||change_shape.v.01@@@643	convolve||convolve.v.01@@@6292
kick||kick.v.04	pass||pass.v.05@@@11120	derequisition||derequisition.v.01@@@11335
