Query	Parent	Child
outsell||outsell.v.02	azure||azure.v.01@@@1363	leaf
outweigh||outweigh.v.01	azure||azure.v.01@@@1363	leaf
outfox||outfox.v.01	azure||azure.v.01@@@1363	leaf
overcome||overcome.v.02	azure||azure.v.01@@@1363	leaf
outmarch||outmarch.v.01	azure||azure.v.01@@@1363	leaf
eagle||eagle.v.02	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
keep_up||keep_up.v.01	keep_up||keep_up.v.01@@@5389	keep_step||keep_step.v.01@@@5390
keep_step||keep_step.v.01	keep_up||keep_up.v.01@@@5389	keep_step||keep_step.v.01@@@5390
subject||subject.v.02	azure||azure.v.01@@@1363	leaf
reassail||reassail.v.01	remonstrate||remonstrate.v.02@@@4870	represent||represent.v.13@@@4004
outrival||outrival.v.01	azure||azure.v.01@@@1363	leaf
protect||protect.v.01	smock||smock.v.01@@@8349	leaf
glide-bomb||glide-bomb.v.01	bombard||bombard.v.02@@@5482	glide-bomb||glide-bomb.v.01@@@5486
hawk||hawk.v.02	granulate||granulate.v.03@@@492	leaf
fowl||fowl.v.01	azure||azure.v.01@@@1363	leaf
golf||golf.v.01	carmine||carmine.v.01@@@2626	leaf
deploy||deploy.v.01	move||move.v.02@@@9182	deploy||deploy.v.01@@@5593
target||target.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
charge||charge.v.17	charge||charge.v.17@@@5606	leaf
point||point.v.10	set_forth||set_forth.v.01@@@4812	block_out||block_out.v.04@@@4841
fort||fort.v.03	wall||wall.v.01@@@5477	stockade||stockade.v.01@@@5478
waste||waste.v.02	azure||azure.v.01@@@1363	leaf
avail||avail.v.01	exploit||exploit.v.01@@@5655	use||use.v.04@@@12914
break_bread||break_bread.v.01	azure||azure.v.01@@@1363	leaf
partake||partake.v.03	azure||azure.v.01@@@1363	leaf
ruminate||ruminate.v.01	plaster||plaster.v.05@@@6725	render-set||render-set.v.01@@@6727
drain_the_cup||drain_the_cup.v.01	overflow||overflow.v.01@@@10330	geyser||geyser.v.01@@@10331
raven||raven.v.04	azure||azure.v.01@@@1363	leaf
feed||feed.v.02	azure||azure.v.01@@@1363	leaf
spoonfeed||spoonfeed.v.01	feed||feed.v.02@@@5734	spoonfeed||spoonfeed.v.01@@@5738
feed||feed.v.10	azure||azure.v.01@@@1363	leaf
answer||answer.v.09	crosshatch||crosshatch.v.01@@@8447	leaf
feast||feast.v.02	azure||azure.v.01@@@1363	leaf
delight||delight.v.02	azure||azure.v.01@@@1363	leaf
avail||avail.v.03	use||use.v.01@@@5639	apply||apply.v.10@@@12885
fatten||fatten.v.01	azure||azure.v.01@@@1363	leaf
degust||degust.v.01	desire||desire.v.01@@@9074	covet||covet.v.01@@@9083
raven||raven.v.02	forage||forage.v.02@@@5728	raven||raven.v.02@@@5862
touch||touch.v.05	touch||touch.v.08@@@5877	leaf
touch||touch.v.01	touch||touch.v.08@@@5877	leaf
strew||strew.v.02	spread||spread.v.07@@@10381	circumfuse||circumfuse.v.01@@@10384
paw||paw.v.02	azure||azure.v.01@@@1363	leaf
grasp||grasp.v.01	grasp||grasp.v.01@@@5924	cling||cling.v.03@@@5926
bracket||bracket.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
bolster||bolster.v.02	azure||azure.v.01@@@1363	leaf
mold||mold.v.05	align||align.v.02@@@13180	leaf
twist||twist.v.03	twist||twist.v.03@@@5958	quirk||quirk.v.01@@@5959
operate||operate.v.03	azure||azure.v.01@@@1363	leaf
probe||probe.v.02	probe||probe.v.01@@@3846	re-examine||re-examine.v.01@@@3848
bayonet||bayonet.v.01	beat||beat.v.02@@@6929	leaf
butt||butt.v.02	thrust||thrust.v.07@@@13453	leaf
goad||goad.v.02	prod||prod.v.02@@@5998	goad||goad.v.02@@@6056
slam||slam.v.02	hit||hit.v.03@@@6945	slam||slam.v.02@@@6065
lam_into||lam_into.v.01	attack||attack.v.01@@@5416	leaf
dredge||dredge.v.03	hollow||hollow.v.02@@@6302	suck_in||suck_in.v.03@@@6299
bream||bream.v.01	heat||heat.v.01@@@1812	leaf
step||step.v.08	azure||azure.v.01@@@1363	leaf
chop||chop.v.01	chop||chop.v.01@@@6158	hash||hash.v.01@@@6153
skim||skim.v.06	remove||remove.v.01@@@799	leaf
skim||skim.v.05	coat||coat.v.01@@@6195	leaf
face||face.v.08	line||line.v.02@@@6232	face||face.v.08@@@6238
buckle||buckle.v.02	azure||azure.v.01@@@1363	leaf
rabbet||rabbet.v.02	bevel||bevel.v.01@@@7870	leaf
rout||rout.v.03	bend||bend.v.01@@@10143	curl_up||curl_up.v.01@@@10474
scoop_out||scoop_out.v.01	hollow||hollow.v.02@@@6302	leaf
rig||rig.v.03	azure||azure.v.01@@@1363	leaf
loop||loop.v.05	tie||tie.v.01@@@6317	loop||loop.v.05@@@6320
unchain||unchain.v.02	azure||azure.v.01@@@1363	leaf
attach||attach.v.02	attach||attach.v.03@@@6348	ligate||ligate.v.02@@@2806
mismate||mismate.v.01	copulate||copulate.v.01@@@7096	stand||stand.v.12@@@7093
prefix||prefix.v.01	affix||affix.v.03@@@6387	prefix||prefix.v.01@@@6385
roach||roach.v.01	travel_rapidly||travel_rapidly.v.01@@@10246	butterfly||butterfly.v.01@@@9440
curb||curb.v.03	azure||azure.v.01@@@1363	leaf
frap||frap.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
batten||batten.v.02	strengthen||strengthen.v.01@@@1048	batten||batten.v.02@@@6436
aggrade||aggrade.v.01	transport||transport.v.01@@@9719	tide||tide.v.02@@@9301
excavate||excavate.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
seek_out||seek_out.v.01	communicate||communicate.v.01@@@3631	desire||desire.v.03@@@9079
raid||raid.v.04	request||request.v.01@@@3685	requisition||requisition.v.02@@@11334
mow||mow.v.01	grind||grind.v.07@@@8098	leaf
slash||slash.v.03	cut||cut.v.01@@@7716	slit||slit.v.02@@@7744
butcher||butcher.v.01	azure||azure.v.01@@@1363	leaf
dispatch||dispatch.v.05	hesitate||hesitate.v.01@@@13095	dwell_on||dwell_on.v.01@@@13093
tomahawk||tomahawk.v.02	pierce||pierce.v.04@@@7156	spear||spear.v.01@@@7173
destroy||destroy.v.04	destroy||destroy.v.02@@@7774	break_down||break_down.v.06@@@6779
saber||saber.v.02	beat||beat.v.07@@@10787	leaf
overlie||overlie.v.02	lie||lie.v.01@@@13330	slant||slant.v.01@@@13339
tape||tape.v.01	connect||connect.v.01@@@6690	tape||tape.v.01@@@6569
epoxy||epoxy.v.01	paint||paint.v.02@@@6736	leaf
parcel||parcel.v.02	coat||coat.v.02@@@250	leaf
blindfold||blindfold.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
crank||crank.v.04	connect||connect.v.01@@@6690	crank||crank.v.04@@@6616
stay||stay.v.10	azure||azure.v.01@@@1363	leaf
reopen||reopen.v.01	cancel||cancel.v.03@@@12329	remit||remit.v.03@@@4894
grab||grab.v.05	root	detransitivize||detransitivize.v.01@@@2051
contort||contort.v.01	twist||twist.v.04@@@5961	contort||contort.v.01@@@6668
wring||wring.v.04	pour||pour.v.04@@@10314	regurgitate||regurgitate.v.01@@@10315
tie||tie.v.09	azure||azure.v.01@@@1363	leaf
string||string.v.01	affix||affix.v.03@@@6387	prefix||prefix.v.01@@@6385
roughcast||roughcast.v.02	change||change.v.01@@@611	leaf
plaster||plaster.v.04	plaster||plaster.v.01@@@6734	leaf
unhook||unhook.v.01	hook||hook.v.08@@@6753	seize||seize.v.06@@@6754
plant||plant.v.05	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
kick||kick.v.01	thrust||thrust.v.01@@@9436	toe||toe.v.02@@@7530
atomize||atomize.v.01	discharge||discharge.v.02@@@6815	atomize||atomize.v.01@@@6796
corral||corral.v.03	azure||azure.v.01@@@1363	leaf
frog||frog.v.01	imbricate||imbricate.v.02@@@13320	leaf
nest||nest.v.04	azure||azure.v.01@@@1363	leaf
beat_up||beat_up.v.02	azure||azure.v.01@@@1363	leaf
lump||lump.v.01	crosshatch||crosshatch.v.01@@@8447	leaf
sandpaper||sandpaper.v.01	rub||rub.v.03@@@10578	leaf
ruffle||ruffle.v.08	disturb||disturb.v.01@@@8812	worry||worry.v.03@@@8789
mill||mill.v.04	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
grate||grate.v.04	compress||compress.v.02@@@6876	choke||choke.v.02@@@7804
putt||putt.v.02	acculturate||acculturate.v.01@@@730	detribalize||detribalize.v.01@@@731
bounce||bounce.v.02	azure||azure.v.01@@@1363	leaf
backhand||backhand.v.01	throw||throw.v.01@@@7487	slam||slam.v.04@@@6067
foul_out||foul_out.v.01	move||move.v.02@@@9182	foul||foul.v.01@@@5583
cuff||cuff.v.01	strike||strike.v.01@@@7000	jab||jab.v.02@@@5997
spar||spar.v.03	azure||azure.v.01@@@1363	leaf
shadowbox||shadowbox.v.01	wield||wield.v.01@@@10996	leaf
unplug||unplug.v.01	remove||remove.v.01@@@799	leaf
close||close.v.15	decrease||decrease.v.01@@@691	bog_down||bog_down.v.04@@@1777
club||club.v.03	azure||azure.v.01@@@1363	leaf
cudgel||cudgel.v.01	beat||beat.v.07@@@10787	leaf
snog||snog.v.01	object||object.v.02@@@13669	leaf
spirit_away||spirit_away.v.02	azure||azure.v.01@@@1363	leaf
bring||bring.v.06	azure||azure.v.01@@@1363	leaf
spirit_away||spirit_away.v.01	azure||azure.v.01@@@1363	leaf
deflate||deflate.v.01	azure||azure.v.01@@@1363	leaf
deliver||deliver.v.02	crosshatch||crosshatch.v.01@@@8447	leaf
counter-drill||counter-drill.v.01	steer||steer.v.01@@@9600	corner||corner.v.02@@@9611
center_punch||center_punch.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
brandish||brandish.v.01	azure||azure.v.01@@@1363	leaf
port||port.v.05	turn_to||turn_to.v.02@@@2713	leaf
pack||pack.v.04	stretch||stretch.v.01@@@12938	leaf
shlep||shlep.v.02	push||push.v.05@@@9288	leaf
percolate||percolate.v.05	penetrate||penetrate.v.01@@@5984	percolate||percolate.v.05@@@7236
sieve||sieve.v.02	azure||azure.v.01@@@1363	leaf
eject||eject.v.01	expel||expel.v.01@@@12448	eject||eject.v.01@@@7283
bounce||bounce.v.07	expel||expel.v.01@@@12448	bounce||bounce.v.07@@@7285
receive||receive.v.05	interact||interact.v.01@@@11865	pray||pray.v.01@@@3717
tumble||tumble.v.06	azure||azure.v.01@@@1363	leaf
unhand||unhand.v.01	expel||expel.v.01@@@12448	extradite||extradite.v.01@@@12455
unveil||unveil.v.01	spurt||spurt.v.01@@@10309	pump||pump.v.05@@@10308
encase||encase.v.01	enclose||enclose.v.03@@@7887	frame||frame.v.01@@@7886
charge||charge.v.08	overflow||overflow.v.01@@@10330	geyser||geyser.v.01@@@10331
outspan||outspan.v.01	detach||detach.v.01@@@6389	leaf
park||park.v.01	azure||azure.v.01@@@1363	leaf
throw||throw.v.04	azure||azure.v.01@@@1363	leaf
stack||stack.v.01	load||load.v.01@@@7395	stack||stack.v.01@@@7467
scuffle||scuffle.v.02	interact||interact.v.01@@@11865	brawl||brawl.v.01@@@3784
mudwrestle||mudwrestle.v.01	azure||azure.v.01@@@1363	leaf
egg||egg.v.01	azure||azure.v.01@@@1363	leaf
skim||skim.v.04	course||course.v.01@@@10303	leaf
jam||jam.v.06	azure||azure.v.01@@@1363	leaf
lounge||lounge.v.01	sit||sit.v.01@@@7670	lounge||lounge.v.01@@@7593
clean||clean.v.01	enthuse||enthuse.v.02@@@4418	rhapsodize||rhapsodize.v.02@@@4419
splash||splash.v.06	smear||smear.v.01@@@6125	leaf
wash||wash.v.03	clean||clean.v.01@@@7617	wash||wash.v.03@@@7629
drape||drape.v.02	azure||azure.v.01@@@1363	leaf
stand||stand.v.01	azure||azure.v.01@@@1363	leaf
undercut||undercut.v.02	leave||leave.v.08@@@11894	leaf
rusticate||rusticate.v.04	change||change.v.01@@@611	leaf
lacerate||lacerate.v.01	tear||tear.v.01@@@7818	leaf
wrap||wrap.v.04	azure||azure.v.01@@@1363	leaf
collide||collide.v.02	collide||collide.v.03@@@7758	shock||shock.v.04@@@7761
partition||partition.v.01	flash||flash.v.01@@@10771	flicker||flicker.v.03@@@10772
destroy||destroy.v.02	destroy||destroy.v.02@@@7774	vandalize||vandalize.v.01@@@7552
subvert||subvert.v.04	destroy||destroy.v.02@@@7774	subvert||subvert.v.04@@@7776
shipwreck||shipwreck.v.04	destroy||destroy.v.02@@@7774	shipwreck||shipwreck.v.04@@@7782
uproot||uproot.v.03	heave||heave.v.07@@@1743	lift||lift.v.19@@@1744
stub||stub.v.01	azure||azure.v.01@@@1363	leaf
plant||plant.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
replant||replant.v.01	azure||azure.v.01@@@1363	leaf
guillotine||guillotine.v.01	strike||strike.v.20@@@5985	leaf
punch||punch.v.02	thrust||thrust.v.01@@@9436	punch||punch.v.02@@@7827
ladle||ladle.v.02	immerse||immerse.v.01@@@7836	dip||dip.v.13@@@7837
divaricate||divaricate.v.02	unfold||unfold.v.04@@@7848	leaf
sheathe||sheathe.v.01	coat||coat.v.02@@@250	leaf
shroud||shroud.v.01	enclose||enclose.v.03@@@7887	hedge||hedge.v.03@@@8055
inject||inject.v.03	change||change.v.02@@@547	leaf
fence||fence.v.01	enclose||enclose.v.03@@@7887	fence||fence.v.01@@@7892
point||point.v.09	mark||mark.v.02@@@4440	dimension||dimension.v.01@@@4442
weld||weld.v.01	azure||azure.v.01@@@1363	leaf
comb||comb.v.01	firm_up||firm_up.v.01@@@4907	leaf
break||break.v.40	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
coapt||coapt.v.01	azure||azure.v.01@@@1363	leaf
gate||gate.v.02	azure||azure.v.01@@@1363	leaf
macadamize||macadamize.v.01	coat||coat.v.01@@@6195	macadamize||macadamize.v.01@@@7986
hem_in||hem_in.v.01	azure||azure.v.01@@@1363	leaf
toggle||toggle.v.02	fasten||fasten.v.01@@@6615	leaf
clap_up||clap_up.v.01	azure||azure.v.01@@@1363	leaf
elaborate||elaborate.v.02	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
render||render.v.04	supply||supply.v.01@@@11594	surfeit||surfeit.v.01@@@11620
gestate||gestate.v.01	create_by_mental_act||create_by_mental_act.v.01@@@8130	gestate||gestate.v.01@@@8136
design||design.v.06	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
plot||plot.v.04	create_by_mental_act||create_by_mental_act.v.01@@@8130	plot||plot.v.04@@@8156
misplay||misplay.v.01	azure||azure.v.01@@@1363	leaf
impel||impel.v.01	urge||urge.v.01@@@3744	bull||bull.v.01@@@11851
fruit||fruit.v.02	azure||azure.v.01@@@1363	leaf
raft||raft.v.03	azure||azure.v.01@@@1363	leaf
demolish||demolish.v.01	destroy||destroy.v.02@@@7774	subvert||subvert.v.04@@@7776
compound||compound.v.04	assemble||assemble.v.01@@@8240	compound||compound.v.04@@@8244
mound||mound.v.01	shape||shape.v.03@@@650	ridge||ridge.v.05@@@661
flambe||flambe.v.01	consume||consume.v.02@@@5632	leaf
cook||cook.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
overwork||overwork.v.01	azure||azure.v.01@@@1363	leaf
loop||loop.v.02	azure||azure.v.01@@@1363	leaf
noose||noose.v.01	azure||azure.v.01@@@1363	leaf
decorate||decorate.v.01	rail||rail.v.01@@@4392	leaf
tattoo||tattoo.v.01	color||color.v.01@@@1360	verdigris||verdigris.v.01@@@1366
enamel||enamel.v.01	color||color.v.01@@@1360	verdigris||verdigris.v.01@@@1366
lacquer||lacquer.v.01	coat||coat.v.01@@@6195	varnish||varnish.v.01@@@6221
miniate||miniate.v.02	venesect||venesect.v.01@@@413	leaf
project||project.v.06	represent||represent.v.09@@@8399	map||map.v.05@@@8406
color||color.v.04	sob||sob.v.01@@@333	leaf
coin||coin.v.01	azure||azure.v.01@@@1363	leaf
tag||tag.v.05	spurt||spurt.v.01@@@10309	pump||pump.v.05@@@10308
sonnet||sonnet.v.02	azure||azure.v.01@@@1363	leaf
score||score.v.04	azure||azure.v.01@@@1363	leaf
harmonize||harmonize.v.02	compose||compose.v.02@@@8495	harmonize||harmonize.v.02@@@8505
choreograph||choreograph.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
stunt||stunt.v.02	azure||azure.v.01@@@1363	leaf
sightread||sightread.v.01	record||record.v.01@@@4808	score||score.v.03@@@4826
rap||rap.v.03	azure||azure.v.01@@@1363	leaf
debut||debut.v.03	hobnail||hobnail.v.01@@@11617	leaf
play||play.v.06	play||play.v.01@@@5176	leaf
rag||rag.v.03	azure||azure.v.01@@@1363	leaf
improvise||improvise.v.01	perform||perform.v.01@@@8531	improvise||improvise.v.01@@@8607
tweedle||tweedle.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
clarion||clarion.v.01	address||address.v.09@@@4758	leaf
quadruplicate||quadruplicate.v.01	mottle||mottle.v.02@@@2489	stipple||stipple.v.04@@@7646
play_back||play_back.v.01	videotape||videotape.v.01@@@4821	leaf
format||format.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
stipple||stipple.v.01	azure||azure.v.01@@@1363	leaf
fret||fret.v.07	bend||bend.v.01@@@10143	curl_up||curl_up.v.01@@@10474
design||design.v.05	whelk||whelk.v.01@@@5554	leaf
construct||construct.v.05	crosshatch||crosshatch.v.01@@@8447	leaf
perturb||perturb.v.01	smock||smock.v.01@@@8349	leaf
sizzle||sizzle.v.02	complain||complain.v.01@@@4373	leaf
impress||impress.v.02	azure||azure.v.01@@@1363	leaf
recapture||recapture.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
smolder||smolder.v.02	smolder||smolder.v.02@@@8821	leaf
emote||emote.v.01	object||object.v.02@@@13669	leaf
grudge||grudge.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
eat_into||eat_into.v.01	anger||anger.v.01@@@8885	leaf
contemn||contemn.v.01	ridicule||ridicule.v.01@@@4116	leaf
cling||cling.v.02	rest||rest.v.01@@@7683	stand||stand.v.01@@@7684
enshrine||enshrine.v.02	azure||azure.v.01@@@1363	leaf
break_down||break_down.v.03	control||control.v.01@@@12153	sheer||sheer.v.02@@@9138
infuriate||infuriate.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
annoy||annoy.v.01	smock||smock.v.01@@@8349	leaf
fret||fret.v.05	anger||anger.v.01@@@8885	exacerbate||exacerbate.v.02@@@9053
tribulate||tribulate.v.01	smock||smock.v.01@@@8349	leaf
turn_off||turn_off.v.03	dislike||dislike.v.01@@@8841	hate||hate.v.01@@@8830
dither||dither.v.01	azure||azure.v.01@@@1363	leaf
enjoy||enjoy.v.01	azure||azure.v.01@@@1363	leaf
desire||desire.v.03	azure||azure.v.01@@@1363	leaf
die||die.v.05	suffer||suffer.v.08@@@385	freeze||freeze.v.03@@@383
move||move.v.03	travel||travel.v.01@@@9120	flow_out||flow_out.v.01@@@2689
whish||whish.v.02	azure||azure.v.01@@@1363	leaf
float||float.v.05	travel||travel.v.01@@@9120	float||float.v.02@@@9463
seek||seek.v.04	azure||azure.v.01@@@1363	leaf
visit||visit.v.04	azure||azure.v.01@@@1363	leaf
globe-trot||globe-trot.v.01	azure||azure.v.01@@@1363	leaf
fly||fly.v.05	azure||azure.v.01@@@1363	leaf
transit||transit.v.04	flow||flow.v.01@@@10300	transpire||transpire.v.01@@@10301
sluice||sluice.v.03	azure||azure.v.01@@@1363	leaf
move_in||move_in.v.03	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
bring_up||bring_up.v.05	azure||azure.v.01@@@1363	leaf
draw_up||draw_up.v.05	azure||azure.v.01@@@1363	leaf
get_off_the_ground||get_off_the_ground.v.01	travel||travel.v.01@@@9120	leaf
writhe||writhe.v.01	bend||bend.v.01@@@10143	leaf
brush||brush.v.04	switch||switch.v.03@@@2715	leaf
push_up||push_up.v.01	azure||azure.v.01@@@1363	leaf
waft||waft.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
swing||swing.v.02	swing||swing.v.02@@@9316	waver||waver.v.06@@@9267
pulsate||pulsate.v.02	compress||compress.v.02@@@6876	convulse||convulse.v.06@@@6880
forge||forge.v.04	azure||azure.v.01@@@1363	leaf
brachiate||brachiate.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
flip||flip.v.05	move||move.v.02@@@9182	tip||tip.v.01@@@10162
snap||snap.v.04	move||move.v.02@@@9182	clap||clap.v.07@@@6035
bump||bump.v.03	dance||dance.v.02@@@8512	kick||kick.v.04@@@10209
luff||luff.v.02	azure||azure.v.01@@@1363	leaf
float||float.v.02	transport||transport.v.01@@@9719	tide||tide.v.02@@@9301
slink||slink.v.01	walk||walk.v.01@@@9466	tiptoe||tiptoe.v.01@@@9557
totter||totter.v.01	disturb||disturb.v.01@@@8812	agitate||agitate.v.02@@@8777
file_out||file_out.v.01	march||march.v.01@@@9944	file||file.v.03@@@9537
stray||stray.v.02	course||course.v.01@@@10303	leaf
automobile||automobile.v.01	azure||azure.v.01@@@1363	leaf
drive||drive.v.15	azure||azure.v.01@@@1363	leaf
water_ski||water_ski.v.01	review||review.v.02@@@4129	referee||referee.v.02@@@4130
rack||rack.v.06	azure||azure.v.01@@@1363	leaf
solo||solo.v.01	glide||glide.v.01@@@9365	plane||plane.v.02@@@9657
tack||tack.v.02	turn||turn.v.09@@@10459	screw||screw.v.02@@@6681
kayak||kayak.v.01	azure||azure.v.01@@@1363	leaf
windsurf||windsurf.v.01	transport||transport.v.01@@@9719	leaf
ferry||ferry.v.02	transport||transport.v.01@@@9719	ferry||ferry.v.02@@@9696
air-ship||air-ship.v.01	azure||azure.v.01@@@1363	leaf
sublimate||sublimate.v.01	azure||azure.v.01@@@1363	leaf
bundle_off||bundle_off.v.01	expel||expel.v.01@@@12448	repatriate||repatriate.v.01@@@12456
route||route.v.01	azure||azure.v.01@@@1363	leaf
ride||ride.v.02	travel||travel.v.01@@@9120	plane||plane.v.02@@@9657
joyride||joyride.v.01	desire||desire.v.01@@@9074	die||die.v.06@@@8881
piggyback||piggyback.v.01	azure||azure.v.01@@@1363	leaf
ride||ride.v.01	control||control.v.01@@@12153	throne||throne.v.01@@@12736
swim||swim.v.01	azure||azure.v.01@@@1363	leaf
jump||jump.v.01	azure||azure.v.01@@@1363	leaf
saltate||saltate.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
caper||caper.v.01	azure||azure.v.01@@@1363	leaf
chute||chute.v.01	descend||descend.v.01@@@9807	chute||chute.v.01@@@9796
decline||decline.v.06	azure||azure.v.01@@@1363	leaf
rear_back||rear_back.v.02	protest||protest.v.02@@@12541	mutiny||mutiny.v.01@@@12824
take_the_floor||take_the_floor.v.01	rise||rise.v.01@@@9797	billow||billow.v.01@@@10172
sink||sink.v.04	azure||azure.v.01@@@1363	leaf
advance||advance.v.11	azure||azure.v.01@@@1363	leaf
trace||trace.v.03	azure||azure.v.01@@@1363	leaf
decamp||decamp.v.03	depart||depart.v.03@@@10031	roar_off||roar_off.v.01@@@10033
derail||derail.v.01	azure||azure.v.01@@@1363	leaf
transship||transship.v.01	transfer||transfer.v.04@@@10022	transship||transship.v.01@@@10025
depart||depart.v.03	depart||depart.v.03@@@10031	roar_off||roar_off.v.01@@@10033
disperse||disperse.v.04	disperse||disperse.v.04@@@10108	break||break.v.08@@@10109
avert||avert.v.02	azure||azure.v.01@@@1363	leaf
recurve||recurve.v.01	azure||azure.v.01@@@1363	leaf
line_up||line_up.v.03	fold||fold.v.01@@@6277	cross||cross.v.04@@@9509
flex||flex.v.01	flex||flex.v.05@@@6286	crank||crank.v.05@@@6290
kick||kick.v.04	putt||putt.v.02@@@6965	leaf
reeve||reeve.v.01	obstruct||obstruct.v.02@@@7323	crap_up||crap_up.v.01@@@7333
approach||approach.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
drive_around||drive_around.v.01	steer||steer.v.01@@@9600	parallel-park||parallel-park.v.01@@@9614
percolate||percolate.v.02	diffuse||diffuse.v.01@@@10268	percolate||percolate.v.02@@@10269
crouch||crouch.v.01	bend||bend.v.01@@@10143	crouch||crouch.v.01@@@10280
double_over||double_over.v.01	compress||compress.v.02@@@6876	choke||choke.v.02@@@7804
flow||flow.v.03	azure||azure.v.01@@@1363	leaf
spurt||spurt.v.01	stream||stream.v.05@@@10321	leaf
trickle||trickle.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
drip||drip.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
overflow||overflow.v.01	run||run.v.06@@@10302	overflow||overflow.v.01@@@10330
ratchet||ratchet.v.01	azure||azure.v.01@@@1363	leaf
flee||flee.v.01	flee||flee.v.01@@@10344	escape||escape.v.01@@@10342
slip||slip.v.09	move||move.v.02@@@9182	flutter||flutter.v.03@@@9441
birdlime||birdlime.v.01	spread||spread.v.07@@@10381	birdlime||birdlime.v.01@@@10383
welter||welter.v.01	stagnate||stagnate.v.03@@@13512	leaf
supinate||supinate.v.01	bend||bend.v.01@@@10143	retroflex||retroflex.v.01@@@10145
step_on||step_on.v.01	travel||travel.v.01@@@9120	step_on||step_on.v.01@@@10434
hop||hop.v.06	azure||azure.v.01@@@1363	leaf
throw||throw.v.08	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
jump||jump.v.08	jump||jump.v.01@@@9772	leapfrog||leapfrog.v.01@@@9782
die||die.v.02	pain||pain.v.02@@@8917	torment||torment.v.01@@@8966
misperceive||misperceive.v.01	mud||mud.v.02@@@6730	leaf
rub||rub.v.03	rub||rub.v.01@@@6110	pumice||pumice.v.01@@@6111
cense||cense.v.01	people||people.v.02@@@13143	leaf
examine||examine.v.02	peruse||peruse.v.01@@@10740	flick||flick.v.02@@@10741
make||make.v.35	act||act.v.02@@@41	make_as_if||make_as_if.v.01@@@534
peep||peep.v.02	azure||azure.v.01@@@1363	leaf
uncover||uncover.v.01	azure||azure.v.01@@@1363	leaf
unfold||unfold.v.02	obstruct||obstruct.v.02@@@7323	blockade||blockade.v.03@@@5459
earth||earth.v.01	azure||azure.v.01@@@1363	leaf
x-ray||x-ray.v.01	probe||probe.v.01@@@3846	leaf
auscultate||auscultate.v.01	probe||probe.v.01@@@3846	hear||hear.v.03@@@12445
watch||watch.v.01	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
trace||trace.v.05	detect||detect.v.01@@@10748	trace||trace.v.05@@@10752
beacon||beacon.v.01	shine||shine.v.02@@@13722	beacon||beacon.v.01@@@10774
radiate||radiate.v.05	glow||glow.v.01@@@10777	scintillate||scintillate.v.04@@@10779
peep||peep.v.01	look||look.v.01@@@10630	peep||peep.v.01@@@10800
case||case.v.01	act||act.v.02@@@41	dally||dally.v.02@@@10018
give_the_eye||give_the_eye.v.01	look||look.v.01@@@10630	leaf
blind||blind.v.02	azure||azure.v.01@@@1363	leaf
fixate||fixate.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
whine||whine.v.03	make_noise||make_noise.v.01@@@10840	yawp||yawp.v.01@@@5025
backfire||backfire.v.02	make_noise||make_noise.v.01@@@10840	backfire||backfire.v.02@@@10843
chug||chug.v.01	make_noise||make_noise.v.01@@@10840	yawp||yawp.v.01@@@5025
toll||toll.v.01	azure||azure.v.01@@@1363	leaf
