Query	Parent	Child
spirit_away||spirit_away.v.02	change||change.v.01@@@611	leaf
bring||bring.v.06	change||change.v.01@@@611	leaf
spirit_away||spirit_away.v.01	change||change.v.02@@@547	leaf
deflate||deflate.v.01	remove||remove.v.01@@@799	leaf
deliver||deliver.v.02	intrude||intrude.v.03@@@10823	leaf
counter-drill||counter-drill.v.01	contend||contend.v.01@@@3701	leaf
center_punch||center_punch.v.01	change||change.v.01@@@611	leaf
brandish||brandish.v.01	change||change.v.01@@@611	leaf
port||port.v.05	contend||contend.v.01@@@3701	leaf
pack||pack.v.04	contend||contend.v.01@@@3701	leaf
shlep||shlep.v.02	contend||contend.v.01@@@3701	leaf
percolate||percolate.v.05	change||change.v.02@@@547	leaf
sieve||sieve.v.02	change||change.v.01@@@611	leaf
eject||eject.v.01	sound||sound.v.03@@@10649	leaf
bounce||bounce.v.07	contend||contend.v.01@@@3701	leaf
receive||receive.v.05	contend||contend.v.01@@@3701	leaf
tumble||tumble.v.06	change||change.v.01@@@611	leaf
unhand||unhand.v.01	contend||contend.v.01@@@3701	leaf
unveil||unveil.v.01	intrude||intrude.v.03@@@10823	leaf
encase||encase.v.01	contend||contend.v.01@@@3701	leaf
charge||charge.v.08	utter||utter.v.02@@@4727	leaf
outspan||outspan.v.01	root	leaf
park||park.v.01	change||change.v.01@@@611	leaf
throw||throw.v.04	change||change.v.01@@@611	leaf
stack||stack.v.01	contend||contend.v.01@@@3701	leaf
scuffle||scuffle.v.02	contend||contend.v.01@@@3701	leaf
mudwrestle||mudwrestle.v.01	change||change.v.01@@@611	leaf
egg||egg.v.01	remove||remove.v.01@@@799	leaf
skim||skim.v.04	change||change.v.02@@@547	leaf
jam||jam.v.06	change||change.v.01@@@611	leaf
lounge||lounge.v.01	intrude||intrude.v.03@@@10823	leaf
clean||clean.v.01	remove||remove.v.01@@@799	leaf
splash||splash.v.06	root	leaf
wash||wash.v.03	contend||contend.v.01@@@3701	leaf
drape||drape.v.02	change||change.v.01@@@611	leaf
stand||stand.v.01	increase||increase.v.02@@@696	leaf
undercut||undercut.v.02	root	leaf
rusticate||rusticate.v.04	contend||contend.v.01@@@3701	leaf
lacerate||lacerate.v.01	contend||contend.v.01@@@3701	leaf
wrap||wrap.v.04	change||change.v.01@@@611	leaf
collide||collide.v.02	stop||stop.v.03@@@12711	leaf
partition||partition.v.01	change||change.v.01@@@611	leaf
destroy||destroy.v.02	remove||remove.v.01@@@799	leaf
subvert||subvert.v.04	change||change.v.02@@@547	leaf
shipwreck||shipwreck.v.04	root	leaf
uproot||uproot.v.03	utter||utter.v.02@@@4727	leaf
stub||stub.v.01	change||change.v.01@@@611	leaf
plant||plant.v.01	change||change.v.02@@@547	leaf
replant||replant.v.01	change||change.v.01@@@611	leaf
guillotine||guillotine.v.01	contend||contend.v.01@@@3701	leaf
punch||punch.v.02	contend||contend.v.01@@@3701	leaf
ladle||ladle.v.02	contend||contend.v.01@@@3701	leaf
divaricate||divaricate.v.02	root	leaf
sheathe||sheathe.v.01	root	leaf
shroud||shroud.v.01	contend||contend.v.01@@@3701	leaf
inject||inject.v.03	root	leaf
fence||fence.v.01	contend||contend.v.01@@@3701	leaf
point||point.v.09	utter||utter.v.02@@@4727	leaf
weld||weld.v.01	change||change.v.01@@@611	leaf
comb||comb.v.01	contend||contend.v.01@@@3701	leaf
break||break.v.40	change||change.v.02@@@547	leaf
coapt||coapt.v.01	remove||remove.v.01@@@799	leaf
gate||gate.v.02	change||change.v.02@@@547	leaf
macadamize||macadamize.v.01	shape||shape.v.02@@@8252	leaf
hem_in||hem_in.v.01	change||change.v.01@@@611	leaf
toggle||toggle.v.02	root	leaf
clap_up||clap_up.v.01	change||change.v.01@@@611	leaf
elaborate||elaborate.v.02	change||change.v.02@@@547	leaf
render||render.v.04	contend||contend.v.01@@@3701	leaf
gestate||gestate.v.01	utter||utter.v.02@@@4727	leaf
design||design.v.06	change||change.v.02@@@547	leaf
plot||plot.v.04	contend||contend.v.01@@@3701	leaf
misplay||misplay.v.01	change||change.v.01@@@611	leaf
impel||impel.v.01	contend||contend.v.01@@@3701	leaf
fruit||fruit.v.02	root	leaf
raft||raft.v.03	change||change.v.01@@@611	leaf
demolish||demolish.v.01	root	leaf
compound||compound.v.04	contend||contend.v.01@@@3701	leaf
mound||mound.v.01	hit||hit.v.01@@@6974	leaf
flambe||flambe.v.01	contend||contend.v.01@@@3701	leaf
cook||cook.v.01	change||change.v.01@@@611	leaf
overwork||overwork.v.01	remove||remove.v.01@@@799	leaf
loop||loop.v.02	change||change.v.01@@@611	leaf
noose||noose.v.01	change||change.v.01@@@611	leaf
decorate||decorate.v.01	root	leaf
tattoo||tattoo.v.01	intrude||intrude.v.03@@@10823	leaf
enamel||enamel.v.01	change||change.v.03@@@598	leaf
lacquer||lacquer.v.01	change||change.v.01@@@611	leaf
miniate||miniate.v.02	change||change.v.01@@@611	leaf
project||project.v.06	contend||contend.v.01@@@3701	leaf
color||color.v.04	root	leaf
coin||coin.v.01	root	leaf
tag||tag.v.05	deduce||deduce.v.02@@@4548	leaf
sonnet||sonnet.v.02	change||change.v.01@@@611	leaf
score||score.v.04	change||change.v.01@@@611	leaf
harmonize||harmonize.v.02	contend||contend.v.01@@@3701	leaf
choreograph||choreograph.v.01	change||change.v.01@@@611	leaf
stunt||stunt.v.02	change||change.v.01@@@611	leaf
sightread||sightread.v.01	sound||sound.v.03@@@10649	leaf
rap||rap.v.03	root	leaf
debut||debut.v.03	change||change.v.01@@@611	leaf
play||play.v.06	contend||contend.v.01@@@3701	leaf
rag||rag.v.03	change||change.v.01@@@611	leaf
improvise||improvise.v.01	contend||contend.v.01@@@3701	leaf
tweedle||tweedle.v.01	intrude||intrude.v.03@@@10823	leaf
clarion||clarion.v.01	contend||contend.v.01@@@3701	leaf
quadruplicate||quadruplicate.v.01	intrude||intrude.v.03@@@10823	leaf
play_back||play_back.v.01	root	leaf
format||format.v.01	change||change.v.02@@@547	pucker||pucker.v.01@@@6279
stipple||stipple.v.01	change||change.v.01@@@611	leaf
fret||fret.v.07	contend||contend.v.01@@@3701	leaf
design||design.v.05	root	leaf
construct||construct.v.05	change||change.v.02@@@547	leaf
perturb||perturb.v.01	change||change.v.01@@@611	leaf
sizzle||sizzle.v.02	root	leaf
impress||impress.v.02	change||change.v.01@@@611	leaf
recapture||recapture.v.01	intrude||intrude.v.03@@@10823	leaf
smolder||smolder.v.02	change||change.v.02@@@547	leaf
emote||emote.v.01	contend||contend.v.01@@@3701	leaf
grudge||grudge.v.02	change||change.v.01@@@611	leaf
eat_into||eat_into.v.01	contend||contend.v.01@@@3701	leaf
contemn||contemn.v.01	contend||contend.v.01@@@3701	leaf
cling||cling.v.02	contend||contend.v.01@@@3701	leaf
enshrine||enshrine.v.02	change||change.v.01@@@611	leaf
break_down||break_down.v.03	contend||contend.v.01@@@3701	leaf
infuriate||infuriate.v.01	change||change.v.01@@@611	leaf
annoy||annoy.v.01	root	leaf
fret||fret.v.05	utter||utter.v.02@@@4727	leaf
tribulate||tribulate.v.01	root	leaf
turn_off||turn_off.v.03	change||change.v.02@@@547	leaf
dither||dither.v.01	root	leaf
enjoy||enjoy.v.01	change||change.v.02@@@547	pervaporate||pervaporate.v.01@@@1793
desire||desire.v.03	intrude||intrude.v.03@@@10823	leaf
die||die.v.05	contend||contend.v.01@@@3701	leaf
move||move.v.03	utter||utter.v.02@@@4727	leaf
whish||whish.v.02	change||change.v.02@@@547	leaf
float||float.v.05	sound||sound.v.03@@@10649	leaf
seek||seek.v.04	change||change.v.01@@@611	leaf
visit||visit.v.04	change||change.v.01@@@611	leaf
globe-trot||globe-trot.v.01	change||change.v.01@@@611	leaf
fly||fly.v.05	remove||remove.v.01@@@799	leaf
transit||transit.v.04	contend||contend.v.01@@@3701	leaf
sluice||sluice.v.03	change||change.v.01@@@611	leaf
move_in||move_in.v.03	change||change.v.01@@@611	leaf
bring_up||bring_up.v.05	change||change.v.02@@@547	leaf
draw_up||draw_up.v.05	change||change.v.01@@@611	leaf
get_off_the_ground||get_off_the_ground.v.01	contend||contend.v.01@@@3701	leaf
writhe||writhe.v.01	contend||contend.v.01@@@3701	leaf
brush||brush.v.04	root	leaf
push_up||push_up.v.01	change||change.v.02@@@547	leaf
waft||waft.v.01	utter||utter.v.02@@@4727	leaf
swing||swing.v.02	contend||contend.v.01@@@3701	leaf
pulsate||pulsate.v.02	contend||contend.v.01@@@3701	leaf
forge||forge.v.04	root	leaf
brachiate||brachiate.v.01	intrude||intrude.v.03@@@10823	leaf
flip||flip.v.05	contend||contend.v.01@@@3701	leaf
snap||snap.v.04	contend||contend.v.01@@@3701	leaf
bump||bump.v.03	surround||surround.v.01@@@7278	leaf
luff||luff.v.02	change||change.v.01@@@611	leaf
float||float.v.02	utter||utter.v.02@@@4727	leaf
slink||slink.v.01	root	leaf
totter||totter.v.01	root	leaf
file_out||file_out.v.01	contend||contend.v.01@@@3701	leaf
stray||stray.v.02	contend||contend.v.01@@@3701	leaf
automobile||automobile.v.01	change||change.v.01@@@611	leaf
drive||drive.v.15	change||change.v.01@@@611	leaf
water_ski||water_ski.v.01	change||change.v.02@@@547	leaf
rack||rack.v.06	change||change.v.01@@@611	leaf
solo||solo.v.01	contend||contend.v.01@@@3701	leaf
tack||tack.v.02	change||change.v.03@@@598	leaf
kayak||kayak.v.01	change||change.v.01@@@611	leaf
windsurf||windsurf.v.01	contend||contend.v.01@@@3701	leaf
ferry||ferry.v.02	utter||utter.v.02@@@4727	leaf
air-ship||air-ship.v.01	intrude||intrude.v.03@@@10823	leaf
sublimate||sublimate.v.01	change||change.v.01@@@611	leaf
bundle_off||bundle_off.v.01	contend||contend.v.01@@@3701	leaf
route||route.v.01	reduce||reduce.v.09@@@1140	leaf
ride||ride.v.02	contend||contend.v.01@@@3701	leaf
joyride||joyride.v.01	contend||contend.v.01@@@3701	leaf
piggyback||piggyback.v.01	change||change.v.01@@@611	leaf
ride||ride.v.01	utter||utter.v.02@@@4727	leaf
swim||swim.v.01	remove||remove.v.01@@@799	leaf
jump||jump.v.01	change||change.v.01@@@611	leaf
saltate||saltate.v.02	change||change.v.02@@@547	leaf
caper||caper.v.01	change||change.v.01@@@611	leaf
chute||chute.v.01	contend||contend.v.01@@@3701	leaf
decline||decline.v.06	change||change.v.01@@@611	leaf
rear_back||rear_back.v.02	contend||contend.v.01@@@3701	leaf
take_the_floor||take_the_floor.v.01	sound||sound.v.03@@@10649	leaf
sink||sink.v.04	change||change.v.02@@@547	leaf
advance||advance.v.11	change||change.v.01@@@611	leaf
trace||trace.v.03	change||change.v.01@@@611	leaf
decamp||decamp.v.03	root	leaf
derail||derail.v.01	change||change.v.01@@@611	leaf
transship||transship.v.01	contend||contend.v.01@@@3701	leaf
depart||depart.v.03	root	leaf
disperse||disperse.v.04	surround||surround.v.01@@@7278	leaf
avert||avert.v.02	change||change.v.02@@@547	leaf
recurve||recurve.v.01	change||change.v.01@@@611	leaf
line_up||line_up.v.03	sound||sound.v.03@@@10649	leaf
flex||flex.v.01	shape||shape.v.02@@@8252	leaf
kick||kick.v.04	contend||contend.v.01@@@3701	leaf
reeve||reeve.v.01	contend||contend.v.01@@@3701	leaf
approach||approach.v.01	change||change.v.02@@@547	leaf
drive_around||drive_around.v.01	contend||contend.v.01@@@3701	leaf
percolate||percolate.v.02	change||change.v.02@@@547	leaf
crouch||crouch.v.01	contend||contend.v.01@@@3701	leaf
double_over||double_over.v.01	contend||contend.v.01@@@3701	leaf
flow||flow.v.03	remove||remove.v.01@@@799	leaf
spurt||spurt.v.01	hit||hit.v.01@@@6974	leaf
trickle||trickle.v.01	root	leaf
drip||drip.v.01	intrude||intrude.v.03@@@10823	leaf
overflow||overflow.v.01	contend||contend.v.01@@@3701	leaf
ratchet||ratchet.v.01	change||change.v.01@@@611	leaf
flee||flee.v.01	hit||hit.v.01@@@6974	leaf
slip||slip.v.09	contend||contend.v.01@@@3701	leaf
birdlime||birdlime.v.01	sound||sound.v.03@@@10649	leaf
welter||welter.v.01	change||change.v.03@@@598	leaf
supinate||supinate.v.01	contend||contend.v.01@@@3701	leaf
step_on||step_on.v.01	contend||contend.v.01@@@3701	leaf
hop||hop.v.06	change||change.v.01@@@611	leaf
throw||throw.v.08	utter||utter.v.02@@@4727	leaf
jump||jump.v.08	intrude||intrude.v.03@@@10823	leaf
die||die.v.02	contend||contend.v.01@@@3701	leaf
misperceive||misperceive.v.01	root	leaf
rub||rub.v.03	contend||contend.v.01@@@3701	leaf
cense||cense.v.01	contend||contend.v.01@@@3701	leaf
examine||examine.v.02	contend||contend.v.01@@@3701	leaf
make||make.v.35	perform||perform.v.01@@@8531	leaf
peep||peep.v.02	change||change.v.02@@@547	leaf
uncover||uncover.v.01	change||change.v.01@@@611	leaf
unfold||unfold.v.02	contend||contend.v.01@@@3701	leaf
earth||earth.v.01	change||change.v.01@@@611	leaf
x-ray||x-ray.v.01	root	leaf
auscultate||auscultate.v.01	contend||contend.v.01@@@3701	leaf
watch||watch.v.01	intrude||intrude.v.03@@@10823	leaf
trace||trace.v.05	root	leaf
beacon||beacon.v.01	contend||contend.v.01@@@3701	leaf
radiate||radiate.v.05	contend||contend.v.01@@@3701	leaf
peep||peep.v.01	contend||contend.v.01@@@3701	leaf
case||case.v.01	contend||contend.v.01@@@3701	leaf
give_the_eye||give_the_eye.v.01	contend||contend.v.01@@@3701	leaf
blind||blind.v.02	change||change.v.01@@@611	leaf
fixate||fixate.v.02	change||change.v.02@@@547	leaf
whine||whine.v.03	sound||sound.v.03@@@10649	leaf
backfire||backfire.v.02	utter||utter.v.02@@@4727	leaf
chug||chug.v.01	utter||utter.v.02@@@4727	leaf
toll||toll.v.01	change||change.v.01@@@611	leaf
reecho||reecho.v.01	utter||utter.v.02@@@4727	leaf
drone||drone.v.01	contend||contend.v.01@@@3701	leaf
quieten||quieten.v.01	remove||remove.v.01@@@799	leaf
resolve||resolve.v.05	root	leaf
sugar||sugar.v.01	remove||remove.v.01@@@799	leaf
lose||lose.v.06	contend||contend.v.01@@@3701	leaf
get_off||get_off.v.06	change||change.v.01@@@611	leaf
come||come.v.20	change||change.v.01@@@611	leaf
give||give.v.08	contend||contend.v.01@@@3701	leaf
monopolize||monopolize.v.02	root	leaf
stumble||stumble.v.03	surround||surround.v.01@@@7278	leaf
take||take.v.33	contend||contend.v.01@@@3701	leaf
find||find.v.10	change||change.v.01@@@611	leaf
reserve||reserve.v.01	change||change.v.01@@@611	leaf
sponsor||sponsor.v.02	inform||inform.v.01@@@4033	leaf
jettison||jettison.v.01	contend||contend.v.01@@@3701	leaf
dump||dump.v.01	change||change.v.01@@@611	leaf
reclaim||reclaim.v.02	change||change.v.01@@@611	leaf
hand_down||hand_down.v.01	hit||hit.v.01@@@6974	leaf
slip||slip.v.07	root	leaf
welcome||welcome.v.01	root	leaf
remainder||remainder.v.01	remove||remove.v.01@@@799	leaf
deaccession||deaccession.v.01	change||change.v.01@@@611	leaf
transact||transact.v.01	change||change.v.02@@@547	sweat_off||sweat_off.v.01@@@222
deal||deal.v.12	contend||contend.v.01@@@3701	leaf
recover||recover.v.04	change||change.v.02@@@547	leaf
allow||allow.v.03	utter||utter.v.02@@@4727	leaf
allowance||allowance.v.01	contend||contend.v.01@@@3701	leaf
redeem||redeem.v.05	intrude||intrude.v.03@@@10823	leaf
confer||confer.v.02	change||change.v.01@@@611	leaf
bestow||bestow.v.02	change||change.v.01@@@611	leaf
requisition||requisition.v.02	contend||contend.v.01@@@3701	leaf
reclaim||reclaim.v.01	change||change.v.01@@@611	leaf
line_one's_pockets||line_one's_pockets.v.01	root	leaf
capitalize||capitalize.v.01	change||change.v.01@@@611	leaf
tank||tank.v.01	change||change.v.01@@@611	leaf
hold_down||hold_down.v.01	change||change.v.01@@@611	leaf
locate||locate.v.01	change||change.v.02@@@547	leaf
foot||foot.v.01	change||change.v.01@@@611	leaf
lose||lose.v.01	contend||contend.v.01@@@3701	leaf
tender||tender.v.01	perform||perform.v.01@@@8531	leaf
outbid||outbid.v.02	root	leaf
bear||bear.v.06	contend||contend.v.01@@@3701	leaf
bear||bear.v.11	change||change.v.02@@@547	leaf
fall||fall.v.09	change||change.v.01@@@611	leaf
tariff||tariff.v.01	change||change.v.01@@@611	leaf
give||give.v.20	contend||contend.v.01@@@3701	leaf
cheque||cheque.v.01	change||change.v.01@@@611	leaf
charge||charge.v.12	change||change.v.01@@@611	leaf
mark_down||mark_down.v.01	root	leaf
rebate||rebate.v.01	contend||contend.v.01@@@3701	leaf
steal||steal.v.01	hit||hit.v.01@@@6974	leaf
borrow||borrow.v.01	root	leaf
instill||instill.v.01	change||change.v.01@@@611	leaf
supply||supply.v.01	change||change.v.02@@@547	leaf
alphabetize||alphabetize.v.02	change||change.v.02@@@547	leaf
match||match.v.02	change||change.v.02@@@547	leaf
bush||bush.v.01	contend||contend.v.01@@@3701	leaf
slat||slat.v.01	contend||contend.v.01@@@3701	leaf
instrument||instrument.v.01	contend||contend.v.01@@@3701	leaf
accouter||accouter.v.01	change||change.v.02@@@547	leaf
import||import.v.01	change||change.v.01@@@611	leaf
mortgage||mortgage.v.01	intrude||intrude.v.03@@@10823	leaf
constitutionalize||constitutionalize.v.01	contend||contend.v.01@@@3701	leaf
wire||wire.v.01	change||change.v.01@@@611	leaf
toggle||toggle.v.01	root	leaf
retrofit||retrofit.v.01	intrude||intrude.v.03@@@10823	leaf
machicolate||machicolate.v.01	intrude||intrude.v.03@@@10823	leaf
decarbonate||decarbonate.v.01	change||change.v.01@@@611	leaf
desulfurize||desulfurize.v.01	move||move.v.02@@@9182	leaf
flense||flense.v.01	root	leaf
satisfice||satisfice.v.01	change||change.v.02@@@547	leaf
prosecute||prosecute.v.03	change||change.v.02@@@547	leaf
close||close.v.08	contend||contend.v.01@@@3701	leaf
backfire||backfire.v.01	contend||contend.v.01@@@3701	leaf
assume||assume.v.02	change||change.v.02@@@547	leaf
prepare||prepare.v.05	change||change.v.01@@@611	leaf
sideline||sideline.v.01	contend||contend.v.01@@@3701	leaf
reduce||reduce.v.03	root	leaf
engage||engage.v.04	contend||contend.v.01@@@3701	leaf
tug||tug.v.02	change||change.v.01@@@611	leaf
take_over||take_over.v.03	contend||contend.v.01@@@3701	leaf
dabble||dabble.v.03	act||act.v.01@@@11825	leaf
bail||bail.v.01	change||change.v.02@@@547	leaf
quench||quench.v.03	root	leaf
close||close.v.04	contend||contend.v.01@@@3701	leaf
misally||misally.v.01	root	leaf
territorialize||territorialize.v.01	intrude||intrude.v.03@@@10823	leaf
fall_in||fall_in.v.02	contend||contend.v.01@@@3701	leaf
unionize||unionize.v.01	root	leaf
juggle||juggle.v.03	change||change.v.01@@@611	leaf
set_about||set_about.v.01	change||change.v.01@@@611	leaf
harness||harness.v.03	contend||contend.v.01@@@3701	leaf
form||form.v.01	contend||contend.v.01@@@3701	leaf
hold||hold.v.28	shape||shape.v.02@@@8252	leaf
disinter||disinter.v.01	change||change.v.01@@@611	leaf
vote||vote.v.05	change||change.v.01@@@611	leaf
abstain||abstain.v.01	sound||sound.v.01@@@10648	leaf
gerrymander||gerrymander.v.01	sound||sound.v.01@@@10648	leaf
sectionalize||sectionalize.v.01	intrude||intrude.v.03@@@10823	leaf
lot||lot.v.01	contend||contend.v.01@@@3701	leaf
confirm||confirm.v.05	contend||contend.v.01@@@3701	leaf
cancel||cancel.v.03	change||change.v.01@@@611	leaf
reissue||reissue.v.02	hit||hit.v.01@@@6974	leaf
bench||bench.v.01	change||change.v.01@@@611	leaf
electrocute||electrocute.v.02	contend||contend.v.01@@@3701	leaf
date||date.v.01	change||change.v.01@@@611	leaf
double-date||double-date.v.01	contend||contend.v.01@@@3701	leaf
see||see.v.12	contend||contend.v.01@@@3701	leaf
solemnize||solemnize.v.02	change||change.v.02@@@547	leaf
intermarry||intermarry.v.01	contend||contend.v.01@@@3701	leaf
embargo||embargo.v.01	change||change.v.02@@@547	leaf
amerce||amerce.v.01	act||act.v.01@@@11825	leaf
scourge||scourge.v.01	sound||sound.v.01@@@10648	leaf
coerce||coerce.v.01	contend||contend.v.01@@@3701	leaf
shame||shame.v.02	intrude||intrude.v.03@@@10823	leaf
discriminate||discriminate.v.02	change||change.v.01@@@611	leaf
stratify||stratify.v.01	develop||develop.v.01@@@8653	leaf
disadvantage||disadvantage.v.01	root	leaf
strong-arm||strong-arm.v.01	change||change.v.02@@@547	leaf
rough-house||rough-house.v.01	contend||contend.v.01@@@3701	leaf
walk||walk.v.06	contend||contend.v.01@@@3701	leaf
attitudinize||attitudinize.v.01	change||change.v.01@@@611	leaf
expiate||expiate.v.01	change||change.v.01@@@611	leaf
control||control.v.05	contend||contend.v.01@@@3701	leaf
fail||fail.v.06	change||change.v.01@@@611	leaf
pass||pass.v.14	utter||utter.v.02@@@4727	leaf
achieve||achieve.v.01	root	leaf
woo||woo.v.02	change||change.v.01@@@611	leaf
co-opt||co-opt.v.02	change||change.v.01@@@611	leaf
uproot||uproot.v.01	surround||surround.v.01@@@7278	leaf
meddle||meddle.v.01	change||change.v.02@@@547	leaf
grow_up||grow_up.v.01	root	leaf
take_orders||take_orders.v.01	contend||contend.v.01@@@3701	leaf
expedite||expedite.v.01	change||change.v.01@@@611	leaf
undergird||undergird.v.01	hit||hit.v.01@@@6974	leaf
undo||undo.v.03	change||change.v.01@@@611	leaf
antagonize||antagonize.v.02	change||change.v.01@@@611	leaf
sin||sin.v.01	root	leaf
fall||fall.v.12	change||change.v.03@@@598	leaf
shamanize||shamanize.v.01	surround||surround.v.01@@@7278	leaf
cheat||cheat.v.01	change||change.v.01@@@611	leaf
beat||beat.v.13	change||change.v.01@@@611	leaf
hoax||hoax.v.01	change||change.v.01@@@611	leaf
blackmail||blackmail.v.01	change||change.v.01@@@611	leaf
prosecute||prosecute.v.02	contend||contend.v.01@@@3701	leaf
rebel||rebel.v.02	contend||contend.v.01@@@3701	leaf
connive||connive.v.01	change||change.v.01@@@611	leaf
carry||carry.v.23	change||change.v.02@@@547	leaf
fend||fend.v.01	contend||contend.v.01@@@3701	leaf
hack||hack.v.02	change||change.v.01@@@611	leaf
befriend||befriend.v.01	change||change.v.01@@@611	leaf
chance||chance.v.01	change||change.v.01@@@611	leaf
guard||guard.v.04	contend||contend.v.01@@@3701	leaf
relax||relax.v.06	root	leaf
preexist||preexist.v.01	change||change.v.01@@@611	leaf
be||be.v.01	contend||contend.v.01@@@3701	leaf
begin||begin.v.02	root	leaf
bunk_off||bunk_off.v.01	change||change.v.01@@@611	leaf
outlive||outlive.v.01	root	leaf
constitute||constitute.v.01	contend||contend.v.01@@@3701	leaf
compose||compose.v.01	contend||contend.v.01@@@3701	leaf
reticulate||reticulate.v.01	contend||contend.v.01@@@3701	leaf
cry_out_for||cry_out_for.v.01	change||change.v.01@@@611	leaf
have||have.v.02	utter||utter.v.02@@@4727	leaf
star||star.v.01	change||change.v.02@@@547	leaf
subsume||subsume.v.01	contend||contend.v.01@@@3701	leaf
stand_by||stand_by.v.03	change||change.v.01@@@611	leaf
deserve||deserve.v.01	change||change.v.01@@@611	leaf
occupy||occupy.v.02	contend||contend.v.01@@@3701	leaf
reside||reside.v.01	intrude||intrude.v.03@@@10823	leaf
people||people.v.02	change||change.v.01@@@611	leaf
lay_over||lay_over.v.01	utter||utter.v.02@@@4727	leaf
pertain||pertain.v.02	contend||contend.v.01@@@3701	leaf
look||look.v.09	contend||contend.v.01@@@3701	leaf
align||align.v.02	change||change.v.02@@@547	leaf
parallel||parallel.v.01	utter||utter.v.02@@@4727	leaf
dovetail||dovetail.v.01	change||change.v.02@@@547	leaf
resemble||resemble.v.01	change||change.v.02@@@547	leaf
come_to_life||come_to_life.v.02	change||change.v.02@@@547	leaf
differ||differ.v.01	root	leaf
conflict||conflict.v.01	change||change.v.02@@@547	leaf
behoove||behoove.v.01	change||change.v.01@@@611	leaf
violate||violate.v.01	change||change.v.02@@@547	leaf
overgrow||overgrow.v.01	contend||contend.v.01@@@3701	leaf
cover||cover.v.04	contend||contend.v.01@@@3701	leaf
involve||involve.v.01	change||change.v.01@@@611	leaf
extend||extend.v.06	shape||shape.v.02@@@8252	leaf
endanger||endanger.v.01	change||change.v.02@@@547	leaf
incarnate||incarnate.v.02	change||change.v.01@@@611	leaf
typify||typify.v.01	contend||contend.v.01@@@3701	leaf
contain||contain.v.05	change||change.v.02@@@547	leaf
drag_on||drag_on.v.01	change||change.v.01@@@611	leaf
piddle||piddle.v.01	change||change.v.01@@@611	leaf
spend||spend.v.01	change||change.v.01@@@611	leaf
embank||embank.v.01	change||change.v.02@@@547	fall_off||fall_off.v.01@@@6397
postdate||postdate.v.01	root	leaf
carry||carry.v.02	intrude||intrude.v.03@@@10823	leaf
stand_by||stand_by.v.01	change||change.v.02@@@547	leaf
impend||impend.v.01	change||change.v.01@@@611	leaf
stay||stay.v.04	utter||utter.v.02@@@4727	leaf
come_in_for||come_in_for.v.01	contend||contend.v.01@@@3701	leaf
photograph||photograph.v.02	change||change.v.01@@@611	leaf
fry||fry.v.01	root	leaf
confront||confront.v.04	intrude||intrude.v.03@@@10823	leaf
add||add.v.06	root	leaf
ride||ride.v.06	intrude||intrude.v.03@@@10823	leaf
lubricate||lubricate.v.01	contend||contend.v.01@@@3701	leaf
swim||swim.v.04	contend||contend.v.01@@@3701	leaf
rain||rain.v.01	remove||remove.v.01@@@799	leaf
drizzle||drizzle.v.01	root	leaf
ice_up||ice_up.v.01	root	leaf
burn||burn.v.05	change||change.v.03@@@598	leaf
twinkle||twinkle.v.02	root	leaf
mirror||mirror.v.01	intrude||intrude.v.03@@@10823	leaf
shoot||shoot.v.10	root	leaf
swamp||swamp.v.01	root	leaf
pimp_out||train.withdef.230	change||change.v.01@@@611	leaf
reverse-engineer||train.withdef.291	contend||contend.v.01@@@3701	leaf
gobsmack||val.withdef.72	change||change.v.01@@@611	leaf
precontract||test.test.374	perform||perform.v.03@@@8538	leaf
chillax||test.test.399	change||change.v.01@@@611	leaf
kiboze||test.test.433	contend||contend.v.01@@@3701	leaf
grind||test.test.448	intrude||intrude.v.03@@@10823	leaf
carry_a_tune||test.test.527	contend||contend.v.01@@@3701	leaf
dilute||test.test.568	move||move.v.02@@@9182	leaf
